,closed_at,created_at,issue_comments,issue_desc,issue_id
367,2018-08-05 23:48:16,2018-07-26 13:00:39,Created a function to_data_format to abstract the shape and data_format handling .,"# # # Summary The keras codebase has this pattern which occurs quite frequently : I believe some refactoring could be done , and it could lead to more readable and less error-prone code . I made a function for it , I did n't use it in all the places that I could though . I wanted to keep this PR small . I will replace more code in the future if this PR is merged . # # # Related Issues # # # PR Overview * Made a new function ` to_data_format ` . * Removed it from the docs . * Used it at a few places to show how it would work . More refactoring using this function will come in future PRs . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10781.0
368,2018-08-18 14:32:28,2018-07-24 13:24:31,EarlyStopping : restore model weights corresponding to best value of monitored quantity,"# # # Summary The current implementation of EarlyStopping monitors a user-specified quantity , and stops training after [ patience ] epochs have passed since the last best value of the monitored quantity . In the * * current * * implementation , the final model weights are those at the end of the patience period . In the * * proposed * * implementation , the final model weights are those from the epoch with the best value of the monitored quantity , in agreement with the original paper [ 1 ] as well as [ 2 ] . The proposed implementation includes an additional test case ( test_EarlyStopping_final_weights ) in test_callbacks.py ; it also makes two existing test cases ( test_EarlyStopping_patience and test_EarlyStopping_baseline ) compatible with the proposed implementation . [ 1 ] Advances in Neural Information Processing Systems 2 '' , San Mateo , California , 1990 , pages 630-637 [ 2 ] Prechelt L. ( 2012 ) Early Stopping — But When ? . In : Montavon G. , Orr G.B. , Müller KR . ( eds ) Neural Networks : Tricks of the Trade . Lecture Notes in Computer Science , vol 7700 . Springer , Berlin , Heidelberg # # # Related Issues None # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10765.0
369,2018-07-23 22:21:01,2018-07-23 20:20:44,Network.to_json should handle numpy.ndarray correctly .,"# # # Summary Similar as # 10727 , when we serialize a should have the same issue , will send a fix if this get approved . # # # Related Issues # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10754.0
370,2018-07-23 19:38:39,2018-07-23 09:00:17,Fixing HDF5Matrix ` .dtype ` and ` .shape ` properties,"# # # Summary Adding code to the initialization function of ` HDF5Matrix ` so that ` .dtype ` and ` .shape ` reflect the actual values returned by the normalizer . This is particularly important because the ` model.fit ` function looks at the shape to determine if the code can be run and if there are changes to shape ( random cropping , downsampling , edge removal , ... ) performed in the normalizer these are not currently reflected in the ` .shape ` property . The dtype mismatch currently does not cause any issues ( that I know of ) but should also be adjusted as well . # # # Related Issues https : //github.com/keras-team/keras/issues/8304 # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ x ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10749.0
371,2018-07-22 21:36:36,2018-07-21 08:01:24,Fix signature of functions and methods in generated docs,"# # # Summary This PR resolves two issues : 1 ) The ` get_function_signature ` in ` autogen.py ` duplicates module name for non-method functions . For example , it returns ` keras.preprocessing.sequence.keras.preprocessing.sequence.pad_sequences ` instead of ` keras.preprocessing.sequence.pad_sequences ` . 2 ) Method functions and non-method functions should be distinguished from each other . Since , the module name of non-method functions should be included in the signature in the docs ( like ` keras.preprocessing.sequence.pad_sequences ( ... ) ` ) whereas for the methods of classes it should not be included ( like ` compile ( ... ) ` for ` Sequential ` class ) . Therefore , a new ` 'methods ' ` key is introduced to make this distinction . Note that I temporary resolved the first issue by a merged PR ( # 10664 ) ; however that PR did not address the underlying problem . # # # Related Issues # 10658 # 10662 # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10743.0
372,2018-07-23 18:54:33,2018-07-21 05:10:29,TF Batch Normalization should use FusedBatchNorm when axis = -1,"# # # Summary When applying ) as well . Since the default value for axis is -1 , it 's common case that users do n't set axis explicitly , then they wo n't get optimized code route before this fix . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10742.0
373,2018-07-23 18:48:36,2018-07-20 12:15:29,SeparableConv1D has incorrect documentation listing width and height as input dimensions .,In documentation for SeparableConv1D data_format parameter explanation includes an extra dimension ( width or height ) ! [ image ] ( https : //user-images.githubusercontent.com/7511567/43028531-fc815d36-8c45-11e8-9d26-747c67c05d72.png ) ) This only makes sense for Conv2D layers and is contrary to the corresponding doc from TensorFlow : ! [ image ] ( https : //user-images.githubusercontent.com/7511567/43001926-aa976834-8bec-11e8-99db-b613a6d3ef85.png ),10737.0
374,2018-07-20 18:30:49,2018-07-19 02:05:57,Numpy ndarray should be serialized as Python list .,"# # # Summary If there is numpy ndarray in a layer config , for example , set does n't know ( does n't need ) how to deserialize numpy ndarray if there are extra message header . Note : I have verify this fix works well for # 10718 . # # # Related Issues # 10718 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10727.0
375,2018-07-18 23:08:38,2018-07-18 16:10:43,PEP8 fixed line length examples/,# # # Summary Fix the line length for 5 files in ` examples/ ` folder # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ X ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10724.0
376,2018-07-18 15:07:38,2018-07-17 17:23:10,Removed the exceptions concerning files which were already complient with the 85 chars rule .,# # # Summary # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10714.0
377,2018-07-17 15:24:38,2018-07-17 14:50:33,PEP8 styled files in docs/,# # # Summary Modify ` docs/autogen.py ` so it complies to PEP8 line length rule ( line length = 85 ) . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ X ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10713.0
378,2018-07-16 17:54:45,2018-07-16 15:05:32,Enable line length ( pep8 ) checking on a per file basis .,"# # # Summary This idea came when I saw the PR # 10551 . I do n't thing doing giant PRs are a good thing . With this setup , we can do one PR per file and progressively enable line checking on a per file basis . For example , if I do a PR enabling E501 in ` docs/autogen.py ` , then , I would have to modify only two files : * ` docs/autogen.py ` to make the lines shorter . * ` pytest.ini ` to remove the corresponding line and avoid any future regression . Errors might slip in giant PRs , so breaking it down might be a solution . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10698.0
379,2018-07-16 16:29:25,2018-07-16 05:46:57,Update ` Conv2D ` call to the Keras 2 API,Update ` Conv2D ` call to the Keras 2 API # # # Summary Update ` Conv2D ` call to the Keras 2 API # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ n ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10692.0
380,2018-07-19 15:48:44,2018-07-15 11:09:45,Refactoring : Used the function ` normalize_data_format ` to remove some code .,"# # # Summary Quite a lot of code can be removed by doing this . Would you want me to split it into multiple smaller PRs ? # # # Related Issues # # # PR Overview To solve the issue of cyclical imports , I moved the ` normalized_data_format ` in ` backend/common.py ` . I think it makes sense for the implementation to be there overall since it 's tightly connected to the data_format given by the backend . I left the other implementation to avoid breaking anything . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ x ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10690.0
381,2018-07-19 17:32:07,2018-07-15 09:59:44,Removed some unused variables and fixed a formatting error .,"# # # Summary The exception ` e ` is n't used and ` layer_id ` is redefined later . Also when the ValueError was raised , one would get the following error instead : # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10688.0
382,2018-08-05 23:53:57,2018-07-15 09:33:14,Removed some unused variables .,"# # # Summary I removed some variables , some unused , some redefined later on . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10686.0
383,2018-07-18 17:36:15,2018-07-15 04:41:32,Batch Normalization should squeeze mean/var/beta/gama tensors when calling tf.nn.fused_batch_norm,# # # Summary . # # # Related Issues https : //github.com/keras-team/keras/issues/10648 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10684.0
384,2018-07-18 17:59:15,2018-07-14 18:57:31,Refactoring : Simplified some if-else by creating a function similar to ` to_list ` .,# # # Summary There were a lot of pattern like this in the codebase : I think it makes the codebase easier to read with a function for this . I can change the name of the function if necessary . ` first_or_list ` is n't very pretty in my opinion . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10679.0
385,2018-07-26 13:02:37,2018-07-14 18:18:44,Refactoring : Simplified some code by using the ` to_list ` function .,# # # Summary We have the method ` to_list ` in keras . Let 's use it to make the codebase simpler ! # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10678.0
386,2018-08-15 18:44:55,2018-07-14 05:55:31,Update TensorFlow as 1.9 on Travis,# # # Summary This PR updates TensorFlow as 1.9 on Travis . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10674.0
387,2018-07-23 20:38:03,2018-07-13 20:34:40,[ Bug ] Fix Stateful Metrics in fit_generator with TensorBoard,# # # Summary Currently `` TensorBoard `` does not work with `` fit_generator `` because of This is a simple casting issue . # # # Related Issues https : //github.com/keras-team/keras/issues/10628 https : //github.com/keras-team/keras/issues/10623 # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10673.0
388,2018-07-12 20:53:13,2018-07-12 19:48:29,Fix redundant functions ' module names in auto-gen docs,"# # # Summary This PR fixes the redundant function module names in auto-gen docs . Currently , the module name of functions ( those which are not methods of a class ) is repeated two times in documentation . [ For example ] ( https : //keras.io/preprocessing/sequence/ # pad_sequences ) : > ` keras.preprocessing.sequence.keras.preprocessing.sequence.pad_sequences ` which should be : ` keras.preprocessing.sequence.pad_sequences ` . Further , this PR also removes from the docs the ( wrong ) module name of methods of classes like ` ImageDataGenerator ` . For example , [ this is for ` apply_transform ` ] ( https : //keras.io/preprocessing/image/ # apply_transform ) : > ` keras.preprocessing.image.apply_transform ` which should simply be ` apply_transform ` , first because it is the method of a class ( i.e . ` ImageDataGenerator ` ) and second because the referenced module name is wrong ( and this [ has caused confusion ] ( https : //stackoverflow.com/q/51311062/2099607 ) ) . All of this were caused by the fact that ` clean_module_name ( ) ` was not called on the ` function.__module__ ` in ` render_function ` ( therefore this mostly affects the docs for ` keras.preprocessing ` and ` keras.applications ` ) . Plus , the way ` autogen.py ` works , the module name is repeated two times in the signature , but for the non-method functions it should be removed only once ( that 's why I have added a condition ) . # # # Related Issues # 10658 # 10662 # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10664.0
389,2018-07-14 18:18:12,2018-07-12 14:56:13,Refactoring of the ` layer_test ` function because of code duplication .,"# # # Summary I wanted to make another PR involving modifying the ` layer_test ` and I quickly noticed that I had a lot of modifications to duplicate . This PR intends to solve this issue of duplicate code . # # # Related Issues # # # PR Overview For the structure of this function , first the functional API is tested , and then the sequential API . So I made a function for both and moved the statement ` expected_output_shape = layer.compute_output_shape ( input_shape ) ` up since it was not part of the sequential API tests nor the functional API tests . - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10660.0
390,2018-07-12 15:18:27,2018-07-12 05:23:40,Fix nested sequential deferred build,"# # # Summary When adding a ` Sequential ` ( without ` input_shape ` ) to another ` Sequential ` , the ` add ( ) ` operation fails : Fix it by removing the duplicated lines causing this error . A unit test is also added for this case . # # # Related Issues None # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10655.0
391,2018-07-12 08:58:04,2018-07-12 05:11:15,Remove duplicate calls to InputSpec,# # # Summary ` input_spec ` is already defined in the superclass initialization . # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10654.0
392,2018-07-12 08:56:20,2018-07-11 11:38:03,Enable automatic shape inference when using Lambda layers and CNTK .,"# # # Summary When using a Lambda layer and CNTK , the user have to give the function to compute the output shape . But CNTK can infer it ( like Tensorflow ) . So it would make sense to do it for the user and make the API even cleaner . # # # Related Issues # # # PR Overview # # # # Main changes Some docs updates , as well as a test for checking that a lambda layer can handle a function which changes the shape of the input . # # # # Fixing a tests that was not working as intended . ` test_sgd ` was broken after my modification . Which was really strange . I investigated and the test was not working as intended . Let me explain : The function ` _test_no_grad ` is supposed to test that a ` ValueError ` is raised when there is no gradient . But only Tensorflow can detect this anomaly and raise the error . So why is n't this test skipped with other backends ? The test was working on all backends but the ` ValueError ` was different ( this is before my modification , result obtained on the master branch ) : * * Theano * * ` ValueError : Error when checking target : expected lambda_1 to have shape ( 10 , ) but got array with shape ( 1 , ) ` * * TensorFlow * * ` ValueError : An operation has ` None ` for gradient . Please make sure that all of your ops have a gradient defined ( i.e . are differentiable ) . Common ops without gradient : K.argmax , K.round , K.eval. ` * * CNTK * * ` ValueError : Error when checking target : expected lambda_1 to have shape ( 10 , ) but got array with shape ( 1 , ) ` So the test was passing for all backends ! Because the person who made the test forgot to add the argument ` output_shape ` to the lambda layer . The test have been fixed . Now everything is working as intended . # # # End note : Maybe ` test_no_grad ` should not exist at all ? We are testing a TensorFlow feature . It would make more sense if this test was in the TensorFlow test suite and not in the Keras one . - [ y ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ y ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",10647.0
393,2018-07-10 14:06:30,2018-07-10 09:30:08,Add missing examples to examples/README.md,# # # Summary This PR adds the missing examples to the list of examples in _examples/README.md_ . # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10637.0
394,2018-08-14 17:22:55,2018-07-06 09:37:10,Argument target_tensors from Model.compile : accept single tensor,# # # Summary # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10616.0
395,2018-07-06 07:36:07,2018-07-04 18:43:22,docstring fixes,# # # Summary # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),10603.0
396,2018-07-04 04:21:52,2018-07-04 02:32:46,Replace relu6 with ReLU layers,Related to : [ this ] ( https : //github.com/keras-team/keras/pull/10521 ) and [ this ] ( https : //github.com/keras-team/keras-applications/pull/15 ) . ` relu6 ` is no longer required . Removed the code and related docs .,10597.0
397,2018-07-07 07:25:05,2018-07-03 18:38:13,CNTK backend random functions have several problems,"There are several problems with the various ` random_ ` functions in the CNTK backend : 1 . ` random_normal_variable ` ignores the supplied mean 2 . ` random_normal ` ignores the supplied standard deviation 3 . ` random_normal ` , ` random_uniform ` , ` random_binomial ` , and ` truncated_normal ` repeatedly evaluate to the same value once created : r = K.concatenate ( [ K.random_binomial ( ( 5 , ) , 0.5 ) , K.random_normal ( ( 5 , ) ) , K.random_uniform ( ( 5 , ) ) , K.truncated_normal ( ( 5 , ) ) ] ) v1 = K.eval ( r ) v2 = K.eval ( r ) // surprisingly , v1 = v2",10594.0
398,2018-07-04 16:10:25,2018-07-03 16:10:05,Add pr template,"This is a minimal PR template that will help us go through PR faster . When a user creates a PR , this template will be shown . What do you think ?",10590.0
399,2018-07-01 18:08:38,2018-06-27 20:00:40,Minor improvement documentation,Added : To the documentation test . ( Most of them were good ! : tada : ),10552.0
400,2018-07-07 14:33:26,2018-06-27 15:50:04,Update regularizers.md,` keras.regularizers.l1_l2 ( ) ` takes two arguments . The doc was misleading .,10549.0
401,2018-06-30 17:05:42,2018-06-25 07:14:34,Add saving tests,This PR add saving tests for weights mismatch cases . This PR will make CI cover the following : | | [ Before ] ( https : //travis-ci.org/keras-team/keras/builds/396224893 ) | | : - : | -- -| | Python 2.7 + TF | 90.73 % | | Python 3.6 + TF | 90.63 % | | Python 2.7 + TH | 88.24 % | | Python 3.6 + TH | 88.19 % | | Python 2.7 + C | 88.08 % | | Python 3.6 + C | 88.03 % |,10523.0
402,2018-07-06 07:36:45,2018-06-19 14:21:36,Reuse validation enqueuer,Fixes https : //github.com/keras-team/keras/issues/10474 Attempt at reusing the validation enqueuer ( I thought we were already doing that ) . Not sure how to test this . Suggestion welcome .,10476.0
403,2018-06-19 01:43:25,2018-06-19 01:13:25,Fix several typos,"Just fixing several typos , the first three of which are visible in the keras.io documentation .",10468.0
404,2018-06-20 17:54:48,2018-06-18 07:18:16,autogen helper for classes and functions ( remove code duplication ),"I am trying to save a model with the model.save ( ) but I am getting the following error : > < ipython-input-72-2da0ffaf5447 > in < module > ( ) > -- -- > 1 train ( ) > > < ipython-input-71-07b1091d03bc > in train ( ) > 68 if models_h5_save : > 69 for model_name in models : > -- - > 70 model_h5_file= save_model ( model=models [ model_name ] , file_name=model_name , dir=models_h5_dir ) > 71 if save2local : > 72 send2local ( file_dir=model_h5_file ) > > < ipython-input-58-9097a38c6b21 > in save_model ( model , file_name , dir ) > 8 > 9 if not file_name : raise AssertionError ( ) > -- - > 10 model.save ( dir+file_name+ '' .h5 '' ) > 11 return dir+file_name+ '' .h5 '' > > /usr/local/lib/python3.6/dist-packages/keras/engine/topology.py in save ( self , filepath , overwrite , include_optimizer ) > 2589 `` '' '' > 2590 from .. models import save_model > - > 2591 save_model ( self , filepath , overwrite , include_optimizer ) > 2592 > 2593 def save_weights ( self , filepath , overwrite=True ) : > > /usr/local/lib/python3.6/dist-packages/keras/models.py in save_model ( model , filepath , overwrite , include_optimizer ) > 125 'class_name ' : model.__class__.__name__ , > 126 'config ' : model.get_config ( ) > -- > 127 } , default=get_json_type ) .encode ( 'utf8 ' ) > 128 > 129 model_weights_group = f.create_group ( 'model_weights ' ) > > /usr/lib/python3.6/json/__init__.py in dumps ( obj , skipkeys , ensure_ascii , check_circular , allow_nan , cls , indent , separators , default , sort_keys , * * kw ) > 236 check_circular=check_circular , allow_nan=allow_nan , indent=indent , > 237 separators=separators , default=default , sort_keys=sort_keys , > -- > 238 * * kw ) .encode ( obj ) > 239 > 240 > > /usr/lib/python3.6/json/encoder.py in encode ( self , o ) > 197 # exceptions are n't as detailed . The list call should be roughly > 198 # equivalent to the PySequence_Fast that `` .join ( ) would do . > -- > 199 chunks = self.iterencode ( o , _one_shot=True ) > 200 if not isinstance ( chunks , ( list , tuple ) ) : > 201 chunks = list ( chunks ) > > /usr/lib/python3.6/json/encoder.py in iterencode ( self , o , _one_shot ) > 255 self.key_separator , self.item_separator , self.sort_keys , > 256 self.skipkeys , _one_shot ) > -- > 257 return _iterencode ( o , 0 ) > 258 > 259 def _make_iterencode ( markers , _default , _encoder , _indent , _floatstr , > > /usr/local/lib/python3.6/dist-packages/keras/models.py in get_json_type ( obj ) > 102 return obj.__name__ > 103 > -- > 104 raise TypeError ( 'Not JSON Serializable : ' , obj ) > 105 > 106 from . import __version__ as keras_version > > TypeError : ( 'Not JSON Serializable : ' , Dimension ( 14 ) ) how can I solve it ?",10462.0
405,2018-06-18 18:35:56,2018-06-18 02:29:02,Fix docstring of layer.Embedding to properly render arguments,"The individual arguments in the * * Embedding * * | * * Arguments * * section of https : //keras.io/layers/embeddings/ are not rendered as a list . This appears to be due to formatting within the docstring , which is adjusted in this PR . Prior to this change : ! [ image ] ( https : //user-images.githubusercontent.com/634688/41515390-bcdb10b0-727c-11e8-9551-24314945de6d.png )",10461.0
406,2018-06-19 22:47:17,2018-06-17 11:04:25,keras.backend.function ( ) broken in 2.2.0 for string inputs with TF backend,"The following code works on Keras 2.1.6 using TensorFlow 1.9.0-rc0 , but it fails when upgrading to Keras 2.2.0 : This issue may be related to # 10372 .",10459.0
407,2018-06-15 20:52:15,2018-06-15 05:02:01,Fix use_bias in some convolutional layers,"replace condition ` if self.bias ` with ` if self.use_bias ` in DepthConv2D , Conv2DTranspose , Conv3DTranspose , SeparableConv . self.bias is tensor and using that as bool will result in an error",10444.0
408,2018-06-14 18:19:46,2018-06-14 01:56:19,corrected batch norm implementation in cntk and documentation in tensorflow,"I corrected the documentation in tensorflow backend and the implementation in cntk backend , as to how the epsilon is used . This relates to this question : https : //stackoverflow.com/questions/50830891/recreating-keras-model-in-numpy Basically BN was used as ( x-mean ) / ( sqrt ( var ) + eps ) whereas it should have been used as ( x-mean ) /sqrt ( var + eps ) . Also this line seems to confirm that its used the way I have described above : https : //github.com/tensorflow/tensorflow/blob/r1.8/tensorflow/python/ops/nn_impl.py # L830",10427.0
409,2018-06-13 18:39:48,2018-06-13 14:28:10,Update faq.md,Changed `` Notes that the methods .... '' to `` Note that the methods '',10422.0
410,2018-06-13 18:43:43,2018-06-13 11:33:40,Update a CNTK version on Travis,"Hello , I experienced the _ * * ValueError : Initializer for variable ... inside a control-flow construct ... * * _ more than once . Mostly , it is after resolving an issue when a fixed function name is accidentally used as a variable . * * The solution * * ( in my cases ) was to restart the kernel . Maybe you could add that as a hint to that error message . It took quite some time to find that solution . Thank you for all your work ! - [ x ] Check that you are up-to-date with the master branch of Keras . You can update with : pip install git+git : //github.com/keras-team/keras.git -- upgrade -- no-deps - [ x ] If running on TensorFlow , check that you are up-to-date with the latest version . The installation instructions can be found [ here ] ( https : //www.tensorflow.org/get_started/os_setup ) . - [ ] If running on Theano , check that you are up-to-date with the master branch of Theano . You can update with : pip install git+git : //github.com/Theano/Theano.git -- upgrade -- no-deps - [ ] Provide a link to a GitHub Gist of a Python script that can reproduce your issue ( or just copy the script here if it is short ) . Not a specific script problem . More general .",10419.0
411,2018-06-13 20:44:23,2018-06-13 08:22:54,Add tests for inputs set dynamically,"This PR add tests for inputs set dynamically , which is a follow-up of # 10367 . This PR will make CI cover the following : | | [ Before ] ( https : //travis-ci.org/keras-team/keras/builds/391388966 ) | | : - : | -- -| | Python 2.7 + TF | 90.64 % | | Python 3.6 + TF | 90.54 % | | Python 2.7 + TH | 88.14 % | | Python 3.6 + TH | 88.09 % | | Python 2.7 + C | 87.97 % | | Python 3.6 + C | 87.93 % |",10416.0
412,2018-06-13 18:39:13,2018-06-13 07:26:51,Move ` get_source_inputs `,This PR replicates ` get_source_inputs ` from ` keras/engine ` to ` keras/utils ` . The integration tests of ` keras-applications ` will be covered by this PR ( refer to the keras-team/keras-applications # 9 ) .,10415.0
413,2018-06-13 18:36:51,2018-06-12 14:11:21,"[ docs ] more details for adagrad/delta , clarifying usage of rho","@ fchollet I 've added a bit more info on adaptive optimizers . If I remember correctly , ` lr ` and ` decay ` do not appear in the original Adadelta paper . One could argue that one benefit of Adadelta over Adagrad is that you _don't_ have to set ` lr ` . It 's set to ` lr=1 ` by default anyway . Shall we remove those parameters altogether ? I can do a follow-up PR .",10410.0
