,closed_at,created_at,issue_comments,issue_desc,issue_id
558,2014-02-09 13:20:46,2013-10-30 00:45:43,URL Reversing in Quickstart Doc # 779,Updated quickstart to make clear that URL reversing refers to the use of url_for ( ) to build the URL . Issue # 779,897.0
559,2013-10-16 17:09:41,2013-10-15 19:48:42,Do n't refer to flaskext in app.extensions docs,"Could it be the case that instantiating the flask application opens some file and does n't close it ? I have tests with py.test and I did n't specify the scope of the flask application fixture to be 'sesson ' so the flask application was instantiated basically for every test that needs it ( we are using url map actively ) . At some point I get the traceback related to the limit of the files open etc . I understand that probably you do n't have to instantiate more than one app per process , but it might be also interesting to clean up the resources . At least if you test the app creation with different configurations . Maybe I could call something in the fixture finalizer to release the resources ? self = < Application 'httpapi.server ' > > > E AttributeError : 'NoneType ' object has no attribute 'get_filename' /System/Library/Frameworks/Python.framework/Versions/2.6/lib/python2.6/pkgutil.py:313 : AttributeError",891.0
560,2013-10-16 17:06:01,2013-10-12 22:14:45,Updated some typos,Fixed some incorrect variable references .,886.0
561,2014-03-21 21:01:56,2013-10-11 22:11:09,Update url_for documentation for Flask.url_build_error_handlers,"Previous documentation referenced a non-existent property on the Flask object called `` build_error_handler '' . This should actually reference Flask.url_build_error_handlers . I created an example gist with the broken documentation version and the working version here , https : //gist.github.com/jmhobbs/6942394 for Flask 0.10.1",885.0
562,2014-02-09 13:27:35,2013-10-11 12:40:41,"Update appfactories.rst , make extension related section clearer","Previous documentation referenced a non-existent property on the Flask object called `` build_error_handler '' . This should actually reference Flask.url_build_error_handlers . I created an example gist with the broken documentation version and the working version here , https : //gist.github.com/jmhobbs/6942394 for Flask 0.10.1",884.0
563,2014-02-09 13:27:12,2013-10-03 14:57:11,before_app_first_request strange behaviour,"Hello , When you set an initialization function with the before_app_first_request decorator you expect this function to be launched once * * before * * the first request . But , if this function takes some time to execute , flask may respond to requests before it has finished . Here is the code of Flask.try_trigger_before_first_request_functions ( self ) Now , imagine 2 concurrent requests when the server starts : - the first one takes the lock and sets _got_first_request to True BEFORE calling functions in self.before_first_request_funcs - the second sees that _got_first_request is True and returns The fix is simple : just put self._got_first_request = True after the calls to functions in self.before_first_request_funcs .",879.0
564,2014-03-21 20:43:20,2013-09-30 18:09:10,Add TEMPLATES_AUTO_RELOAD config key,"Currently jinja environment checks for changes in the template file every time you need to render it . But disk I/O is costly and it may be viable to disable this feature in production . I added ` TEMPLATES_AUTO_RELOAD ` config option which allows to set ` auto_reload ` attribute of ` jinja2.Environment ` to ` False ` when the application is running in non-debug mode . This allows to make the template rendering a little more efficient because it disables a checking of changing templates file each time before template is rendered . In some situations , this could give a significant increase of performance ( from 60 to 200 rps in my case ) . Unfortunately , if you want to do the same by overriding of ` Flask.jinja_options ` attribute , it would be uncomfortable because a reloading of templates is needed for debugging . This change should not affect existing applications . Also , it might make sense to disable reloading by default .",876.0
565,2014-03-21 20:39:13,2013-09-07 16:06:45,Minor test fixes,"1 . In ` test_no_error_swallowing ` the path is hardcoded as ` 'flask_broken/__init__.py ' ` , however on Windows ` co_filename ` will return ` 'flask_broken\\__init__.py ' ` , and so the assertion will fail . The fix uses ` os.path.join ` to generate a path suitable for the current system . 2 . In ` test_send_file_object ` the file is first opened in text mode , which converts newlines to ` \n ` . However , later on the same file is opened in binary mode using ` app.open_resource ` , and so newlines are not converted . On Windows this leads to a failing test because Git converts all newlines to ` \r\n ` on checkout . Basically , when opening in text mode we get ` \n ` newlines , and when opening in binary mode we get ` \r\n ` newlines . The fix solves this by opening the file in binary mode the first time , as well .",862.0
566,2014-03-21 21:08:34,2013-09-04 09:47:31,Add a non-decorator version of the error handler register function,"The main application object has a register_error_handler function which mirrors the decorator 's functionality . According to the principle of least surprise , make sure blueprints also have this convenience function .",859.0
567,2013-09-03 17:47:46,2013-09-03 08:02:21,typo in quickstart.rst,"in following line : This behavior allows relative URLs to continue working even if the trailing slash is ommited , consistent with how Apache and other servers work . Also , the URLs will stay unique , which helps search engines avoid indexing the same page twice . `` ommited '' should be `` omitted ''",856.0
568,2013-09-03 17:58:04,2013-08-23 05:25:27,corrected documentation for Request get_json ( ),Minor documentation update to the get_json method .,843.0
569,2014-03-21 20:54:35,2013-08-10 15:38:39,Update blueprints.rst - Add Error Handlers,"`` Added information about custom error handlers in Blueprints with example based simple_page . Includes link to errorpages . '' I was looking for a simple explanation of the use Blueprint-specific error handlers . Could n't find one in the documentation , but I did figure out how to do it by looking at the actual Blueprint code . I figured I 'd add this to the doc to save others a little time in the future .",830.0
570,2013-08-04 20:59:22,2013-08-04 08:47:14,Changed sort_json test to test str sorting,"Tests when simplejson was installed were failing because of a change in how it sorted in v3.0.0 . This change first tests it via normal int sorting for stdlib json then if that fails , it tests against str sorting for simplejson .",819.0
571,2013-08-01 08:15:18,2013-08-01 02:08:32,"Fix doc bug in patterns/sqlite3 , clarify use of make_dicts","- It was unclear from reading the documentation where the author intened make_dicts to go , so I added that information - The docs had a bug in the code , referring to ` cursor ` in the argument list but ` cur ` in the generator expression",817.0
572,2013-07-31 14:44:45,2013-07-30 20:38:16,Fix # 815,"- It was unclear from reading the documentation where the author intened make_dicts to go , so I added that information - The docs had a bug in the code , referring to ` cursor ` in the argument list but ` cur ` in the generator expression",816.0
573,2013-07-31 14:44:46,2013-07-30 19:39:03,methods argument of Flask.route should be validated at import time,"I 've seen that people often write ` @ app.route ( ... , methods= [ `` POST '' ] ) ` as ` @ app.route ( ... , methods= '' POST '' ) ` , which wo n't error immediately , but return a ` 405 ` status code later . Which is very unfortunate , as people might think the methods parameter is a space or comma separated string with methods . Sometimes i write that myself because i still do n't memorize that this part of Flask 's API is actually that `` heavy '' on the syntax . So what i propose is to add the following normalization code in ` Flask.add_url_rule ` :",815.0
574,2013-07-29 20:24:49,2013-07-29 17:44:49,Remove Werkzeug bug workaround from flask/app.py,"According to the note in the comment , you had to check to make sure that the defaults were not an empty dictionary because of a bug in Werkzeug pre-0.7 . Since Flask officially requires 0.7 or greater , we can remove this little workaround .",811.0
575,2013-07-26 23:28:08,2013-07-26 23:21:29,Fix # 782 -- /tmp/ in tutorial,"Here is the test case for # 798 . It should broke in current Flask , and after # 798 it wo n't .",808.0
576,2013-07-26 21:47:11,2013-07-22 14:13:21,cleared up confusion for from_envvar in docs,"This attempts to clear up confusion caused in the tutorial using ` .from_envvar ( ) ` . I do n't think it is perfect but it might be a start . The issue presented in issue # 783 was that someone might try to replace the ` .from_object ( ) ` line instead of just appending the ` from_envvar ( ) ` . While , when I first read the tutorial , I did n't interpret it that way , I can see where the confusion could come from . How this PR attempts to fix this issue if by taking out the language about removing the ` .from_object ` method and just mentioning that you could use them alongside one another to create a robust setup . Thoughts welcome !",800.0
577,2013-07-22 13:43:21,2013-07-22 09:12:38,api.rst : fix some spelling/typos,"This attempts to clear up confusion caused in the tutorial using ` .from_envvar ( ) ` . I do n't think it is perfect but it might be a start . The issue presented in issue # 783 was that someone might try to replace the ` .from_object ( ) ` line instead of just appending the ` from_envvar ( ) ` . While , when I first read the tutorial , I did n't interpret it that way , I can see where the confusion could come from . How this PR attempts to fix this issue if by taking out the language about removing the ` .from_object ` method and just mentioning that you could use them alongside one another to create a robust setup . Thoughts welcome !",799.0
578,2013-07-01 13:43:38,2013-06-27 20:37:57,quickstart guide - wording changes for clarity,changed `` an 200 OK error code '' to `` a 200 OK status code '',784.0
579,2013-07-26 23:28:09,2013-06-27 18:24:19,Flaskr tutorial suggestion - Use DATABASE='flaskr ' instead of DATABASE='/tmp/flaskr ',Title says it all . 1 .. DATABASE='flaskr ' works for windows and linux 2 .. DATABASE='/tmp/flaskr ' only works for linux and probably OS10,782.0
580,2014-08-09 16:20:53,2013-06-26 22:25:15,Doc suggestion : In QuickStart 10.1 define `` Reversing '' before using it,"Under the URL Building section . I read , `` Reversing is often more descriptive than hard-coding the URLs . '' And I thought , `` I have been asleep while reading again '' . So I did a search on the Quickstart , and this is the first instance of the term `` reversing '' in the text . I could n't make any sense of `` reversing ' '' . Worse how could it be more descriptive when I have no idea what it is . After searching a bit , I suggest the following minor change to text at the beginning of the section . Replace : '' If it can match URLs , can Flask also generate them ? Of course it can . To build a URL to a specific function you can use the url_for ( ) function . '' With : '' If Flask can match URLs , can it also generate them ? Of course it can . To build a URL for a specific function you can use the url_for ( ) function . This is called reversing the view . '' Do I have this right ? Django at least talks about functionality that is similar to what you are talking about here . Terminology is never an exact match across similar tools . So if my suggestion is not correct , then it is demonstration of how I came to the wrong conclusion . Regards , Flask is definitely cool . -m",779.0
581,2013-05-30 14:08:17,2013-05-30 14:04:14,"fixing issues found while debugging , fix error in 1 test","The sweet web app console built into [ Firebug ] ( https : //www.getfirebug.com ) is easily accessible to JavaScript programmers via ` console.log ( ) ` . The [ FireLogger ] ( http : //firelogger.binaryage.com ) extension lets server-side languages like PHP and Python write directly to the same console . In Python 's case , via the [ FirePython ] ( https : //pypi.python.org/pypi/FirePython ) module . < a href= '' http : //static.binaryage.com/c079fa5c_shared_img_firelogger4php-mainshot-full.png '' target= '' _blank '' > < img src= '' http : //static.binaryage.com/ddfd1510_shared_img_firelogger4php-mainshot.png '' > < /a > Unfortunately , Python integration is web-framework specific . Django is directly supported ; Flask is not . FirePython already supports WSGI , so using it with Flask / Werkzeug should be straightforward . But it 's not -- at least not for me . The documentation basically says `` read the source and figure it out . '' Given that I 'm a complete novice with Flask 's WSGI underpinnings , my efforts have flopped around without success . So this is a request to those in the Flask community who are conversant with WSGI , Werkzeug , and ` logging ` to have a look and provide a recipe for how to link these individually great , but as yet not-talking-to-one-another , components . Looking at the code , I 'd bet there 's a < 15 lines of code incantation that would do the trick ; I just ca n't see the right permutation . FWIW , this is the opposite of a one-off support request ; easy Firebug logging would make an awesome app debugging facility for many Flask / webapp developers .",751.0
582,2013-05-26 18:41:28,2013-05-26 18:38:57,replace 1/0 by 1 // 0 to get rid of DeprecationWarning ( and PEP8 issue ),"http : //flask.pocoo.org/extensions/ every http : //packages.python.org url needs to be changed to http : //pythonhosted.org , because the former will be shut down eventually ( and today it faced dns problems , so I noticed it ) .",747.0
583,2013-05-25 20:06:43,2013-05-25 20:02:04,fix typos,"http : //flask.pocoo.org/extensions/ every http : //packages.python.org url needs to be changed to http : //pythonhosted.org , because the former will be shut down eventually ( and today it faced dns problems , so I noticed it ) .",746.0
584,2013-05-25 19:01:49,2013-05-25 19:00:52,fix data types in after_request test,TODO : why was that bug not causing / displaying an exception somehow ? should give a TypeError in py 3.3 .,745.0
585,2013-05-25 18:28:17,2013-05-25 18:25:26,2 small fixes for metaclass and import usage,TODO : why was that bug not causing / displaying an exception somehow ? should give a TypeError in py 3.3 .,744.0
586,2013-05-25 17:49:26,2013-05-25 17:47:23,fix iterator in testsuite helpers,TODO : why was that bug not causing / displaying an exception somehow ? should give a TypeError in py 3.3 .,743.0
587,2013-05-25 17:35:08,2013-05-25 17:14:58,"fix minitwit/flaskr test errors , improve docs about file open mode","app.open_resource needs to get called with the correct mode param ( python3 will read bytes [ not str ] if the wrong mode is used ) , add mode param docs . rv.data is bytes , fix the data type we compare it with to be also bytes",742.0
588,2013-05-22 19:16:25,2013-05-22 19:12:05,Fix leak in leak detection code,"If ensure_clean_request_context found a leak , it would raise an AssertionError and not clean up the leak , and therefore affect other testcases .",739.0
589,2013-05-22 15:11:47,2013-05-22 15:10:45,Fix some literals,"hi , I have thought that if flask use a URLConfig moudule instead of the derecrator of functions as its router , which like Django urls.py , and built-in regular-expression will help it make big projects . yes or no ?",737.0
590,2013-05-22 14:20:42,2013-05-21 23:38:52,some more work on py 3.3 port,"still lots of bytes vs unicode stuff to do also some strange test fails on 2.7 , please have a look",736.0
591,2013-05-18 15:24:01,2013-05-18 15:16:58,automated change using python-modernize : use 'as ' in except,"still lots of bytes vs unicode stuff to do also some strange test fails on 2.7 , please have a look",732.0
592,2013-05-18 15:18:05,2013-05-18 15:16:02,"document python 2.6 minimum requirement , remove stuff that refers to 2.5","still lots of bytes vs unicode stuff to do also some strange test fails on 2.7 , please have a look",731.0
593,2013-05-31 23:20:06,2013-05-06 13:53:54,Explicitly state that the jsonify method changes on request,"Hi , This drove me crazy , until I took a look at the source code of the jsonify method . In the documentation for jsonify , it should state that it uses the request.is_xhr method to render either compact JSON or pretty print JSON depending on the X-Requested-With header . Thanks for Flask .",725.0
594,2013-05-14 10:25:34,2013-04-05 10:50:50,Update README of example Flaskr,"No need to manually initialize the database with a call to ` init_db ( ) ` as this call is done before ` app.run ( ) ` in flaskr.py , when you run the file .",709.0
595,2014-03-21 21:03:02,2013-04-04 09:57:34,Mention register_error_handler in errorhandler doc,"The documentation for errorhandler gives `` app.error_handler_spec [ None ] [ 404 ] = page_not_found '' as an example for adding an error handler without the decorator . However , register_error_handler appears to be the correct way to do this ( added 0.7 ) , and it eliminates the problems with modifying error_handler_spec directly .",707.0
596,2013-05-14 10:25:50,2013-03-27 00:04:21,AJAX with jQuery documentation update,Corrected the link to the Google Developer hosted libraries site in the documentation ( docs/patterns/jquery.rst ) . Updated the example to point to the current jQuery 1.9.1 .,702.0
597,2013-04-01 03:05:58,2013-03-26 21:34:32,Fixed a few typos in the quickstart doc,Minor typo fixes and slight rewording .,701.0
598,2013-03-21 20:57:29,2013-03-16 10:14:09,Added more information about app factories .,Fix # 691,693.0
599,2013-03-06 17:49:23,2013-02-28 10:12:33,Update css.rst,Improved consistency : lower cased all hexadecimal descriptions of colors .,689.0
600,2013-03-21 20:58:53,2013-02-28 03:58:54,Flash messages signals,"If we send a signal when a template is rendered why not when a message is flashed ? One real world use case is in tests , this signal should make flash messages expectation easier to implement .",687.0
601,2013-03-06 17:52:47,2013-02-22 15:13:25,Tiny changes to docs,I 've been re-acquainting myself with flask after a number of months and found a couple of things in the docs that I felt could do with a fix . I wo n't be offended if you think these are pointless changes and discard - but thought I 'd submit a PR anyway ...,683.0
602,2013-01-25 02:55:21,2013-01-24 23:53:19,update README to markdown,"Most of the README was already in markdown , replaced the ` ~ ` with ` # # ` headers and the opening section with ` # ` header . Here is a screenshot or you can checkout the live formatted doc at https : //github.com/schneems/flask . ! [ ] ( http : //cl.ly/image/1L241I0E3f0R/content.png )",669.0
603,2013-01-25 02:57:45,2013-01-17 23:13:13,adding ` _scheme ` parameter to ` url_for `,"In order to better facilitate generation of URLs that make use of an HTTPS URL scheme this patch adds a parameter with this specific purpose in mind . To achieve this we explicitly pass in a param , ` _scheme='https ' ` , and then set the ` url_scheme ` attribute of our ` MapAdapter ` instance appropriately . Importantly , ` _external=True ` must be set in order for this to work properly . As such , failure to do so results in a ` ValueError ` being raised .",667.0
604,2013-01-27 00:56:07,2013-01-05 21:57:19,@ app.teardown_request function does n't called in debug mode [ NOT-A-BUG ],"UPD : not a bug , see https : //github.com/mitsuhiko/flask/issues/661 # issuecomment-11975645",661.0
605,2013-01-25 03:01:43,2013-01-04 09:13:05,WSGI specification has finalized for Python 3,Mention Python 3.x is not supported,660.0
606,2013-01-27 00:46:24,2013-01-02 17:14:34,Add template_global decorator,Adds a decorator to allow developer to register global functions .,657.0
607,2012-12-27 15:23:30,2012-12-26 05:10:19,SQLite does n't recognize data type `` string '',"If you submit a field with an integer and commit to DB as a string , SQLite will cast it to an integer , which can cause problems . I was making something based on the Flask tutorial and I could n't figure out why my data was coming back as type `` int '' when I had inserted to the DB as `` string '' . The field needs to be something that has text-affinity in SQLite , so I changed it to type `` text '' . Hope this helps ?",655.0
608,2012-12-27 15:22:05,2012-12-13 10:05:10,docs/extensiondev : Use ` current_app ` instead of ` self.app `,Wrote `` stdin '' instead of `` stdout '' . Fixes # 647,653.0
609,2012-12-13 00:06:18,2012-12-10 17:38:48,Added hint about print statements in CGI .,Fix # 646,647.0
610,2013-01-25 04:13:31,2012-11-08 19:57:47,Fix # 623,I think that it would be useful to be able to add configuration items to a blueprint and then have those merged into the app configuration on load . My thinking is simply that there might be configurations specific to your blueprint that should have default values stored as part of the blueprint . I suppose this feature could also lead to use cases where people make blueprint simply to hold different configuration for the application .,630.0
611,2013-01-25 04:22:02,2012-11-05 00:11:47,Use sqlite3.Row factory in Flaskr ( # 588 ),"As pointed out in issue # 588 sqlite3.Row should be used instead of using casting to dict ( ) . Also altered the `` Easy Querying '' Patterns example to include the more correct way to return rows as dicts . Did not touch Tutorial examples ( `` Views '' ) , as these are not up to date with the current Flaskr code , and the `` Show Entries '' section points out the `` Easy Querying '' section on how to convert to a dict ( ) .",625.0
612,2013-01-25 04:13:31,2012-11-02 18:56:35,missing text in url_for ( ) app context RuntimeError message,"In ` flask/helpers.py ` , near the top of ` url_for ( ) ` there is this code : It looks like that ` RuntimeError ` message is cut off . This has to be executed when ? : )",623.0
613,2013-01-25 04:21:32,2012-10-19 16:18:47,"jQuery example : submit on enter , focus field on load , ajax to callback function , `` to ' .","- Highlight first input on page load - Enter sends submit request - After submit first input refocused , selected - Fix double quote - > single quote - Submit is a callback function ! [ screenie ] ( http : //i.imgur.com/GVvPb.png )",617.0
614,2012-10-17 23:36:48,2012-10-16 21:02:34,Minor fix to views.py testsuite .,"The builder/ci server for github is using python 2.5 , the views.py testsuite uses the with statement , and thus flask/testsuite/views.py requires from * * future * * import with_statement at the beginning .",614.0
615,2012-11-16 02:37:36,2012-10-11 21:06:34,docs/deploying/wsgi-standalone : Add Twisted Web .,"I 've been meaning to do this for quite some time , but I never got around to it . Hopefully this is neutral and useful enough to be included in the main docs .",609.0
616,2012-10-07 10:49:37,2012-10-05 05:53:32,Update docs/quickstart.rst,Removed incorrect syntax and simplified remaining sentence .,607.0
617,2012-10-07 13:33:30,2012-10-03 22:01:00,Regarding JSON inside < script > tag and HTML5 parser,"A JSON string in an HTML ` < script > ` tag may cause the parser to enter the [ script data double escaped state ] ( http : //www.w3.org/TR/html5/tokenization.html # script-data-double-escaped-state ) , in which ` < /script > ` would not return the parser to the data state as expected . sample.html :",605.0
618,2012-10-07 13:46:25,2012-09-28 11:12:01,Getting raw POST data for whatever mimetype,"Ok , this issue have been raised twice , but i got an use-case that i do n't know how to handle without the raw POST data . If you use PubSubHubbub api , you can can give a secret , and any data that you will receive will be signed : - When you subscribe to a new hub , you can give a `` secret '' - When you get a POST request , you get a ` X-Hub-Signature ` in the format `` sha1 : xxxx '' - The signature is based on the secret you give at the subscription + the raw request data - The request data are POSTed , and accessible with request.form To verify the signature , i think it should be something like : I 've tried to use ` json.dumps ( request.form ) ` to get the initial raw data , but it does n't work , maybe cause of a space or a line break . ( The real use case here is using the PubSubHubbub hook from Github , to get a CIA.vc like service )",601.0
619,2012-10-07 14:04:33,2012-09-26 15:16:16,can not run testsuite on Windows,Attempting to run tests of Flask itself fails immediately . This is due to a call to os.path.samefile ( in flask/testsuite/__init__.py ) which is only available on Unix .,600.0
620,2012-09-23 01:50:12,2012-09-13 18:16:56,Update flask/templating.py,Fixed a typo in the docstring .,594.0
621,2012-10-07 10:54:58,2012-09-06 17:11:37,fixed some typos,"The 'Pluggable Views ' documentation includes the line but is n't the second parameter to add_url_rule the 'name ' , and the third parameter the view_func ?",591.0
622,2012-10-07 10:57:29,2012-08-27 21:29:05,Implement support for X-HTTP-Method-Override in flask.views.MethodView .,"When an incoming request contains the X-HTTP-Method-Override header , the value of that header is used as the view method to be executed instead of the original incoming HTTP verb . This helps support dumb ( er ) webservers and proxies that do n't understand newer HTTP verbs ( e.g . PATCH ) , of which Amazon 's Elastic Load Balancer service is a member . I only added the functionality to ` flask.views.MethodView ` , because I was unsure about what would be a good way to do it with the standard ` dispatch_request ` ; developers often introspect the HTTP method inside of decorator-based routes when supporting more than one verb in a route , so should the ` request.method ` value be overridden completely , or should devs be required to check for the X-HTTP-Method-Override header themselves ? Neither option seems very appealing to me .",582.0
623,2012-08-01 16:34:50,2012-08-01 08:33:33,Doc improvements for url_for ( ),"Recently I had to ask from IRC how to generate proper full url using ` url_for ( ) ` , so I think that its docs should at least mention ` SERVER_NAME ` . Also fixes a formatting error in another docstring .",571.0
624,2012-10-07 15:12:19,2012-07-29 08:41:40,Warn or raise when overriding an endpoint,"It is apparently a common mistake to make multiple/distinct view functions sharing the same endpoint , the last overriding the earlier ones in the ` app.view_functions ` dict . With a decorator : http : //stackoverflow.com/questions/11064263/flask-custom-decorator-breaks-the-routing With class-based views : http : //stackoverflow.com/questions/11700698/flask-route-query-parameter Is there an use case to using ` app.route ( ) ` or ` app.add_url_rule ( ) ` with an existing endpoint and overriding it ? I think it is more often a mistake than not . I suggest that such cases issue a warning or even raise an exception , in order to catch the mistake early . In uncommon scenarios where overriding is actually desired , the user can always use ` del app.view_functions [ endpoint ] ` before registering the new function . ( I can provide a patch , but I ’ d like to discuss the idea first . )",570.0
625,2012-07-21 11:57:40,2012-07-21 11:56:59,Small improvement to docs,"Hi , the old regular expression in the lighttpd deployment documentation would also apply to any paths that start with '/static ' , but _are_ not actually the static/ directory - for example , /staticfoo would also be matched and passed through . As this can produce some nasty and hard-to-find bugs ( when a route starts with 'static ' ) , I 've fixed the regex . It now matches /static , /static/ , and everything below it . /staticfoo is no longer matched . - Sven",562.0
626,2012-07-20 21:31:55,2012-07-20 21:29:46,Fixing some wording in the design documentation .,Fixing some awkward wording .,559.0
627,2012-10-07 13:06:24,2012-07-16 19:18:11,Added Windows documentation for mod_wsgi usage,The explanation for how to use mod_wsgi does n't explain that WSGIDaemonProcess only runs on Linux . I added a windows-correct explanation . Sources : https : //groups.google.com/forum/ ? fromgroups # ! topic/django-users/pEDfNWyYv54 http : //stackoverflow.com/questions/2802681/mod-wsgi-for-multiple-trac-projects-windows,550.0
628,2012-07-04 19:18:28,2012-07-04 19:18:04,Changed tutorial to be more explicit,I had a newbie wonder in confusion about where the stuff would go . This should fix that .,539.0
629,2012-10-17 23:48:21,2012-07-01 11:55:08,Add ` JSON_ASCII ` option to remove unneeded decoding on client side,This patch will remove weird behaviour and add ` JSON_ASCII ` configuration options . I also had an audacity to correct mimetype encoding for JSON to 'utf-8 ' by default . I do n't sure what that patch must be applied in master but I just want to place it here for other guys : ),535.0
630,2012-06-25 17:35:46,2012-06-25 17:33:47,Fixes # 519 by adding return statement,"I had a friend that was going through the quickstart , and he had absolutely no idea that there were any extensions available for flask . He was using SQLAlchemy directly and was becoming quite frustrated quickly . Since an ecosystem is clearly part of a framework , I think we should add some hints about extensions throughout the documentation . Not necessarily usage examples , just `` hey , this extension might be useful to you '' .",531.0
631,2012-06-17 13:00:28,2012-06-12 17:26:30,Added link to extensions in `` Hook . Extend . '' section .,"Apologies if this was fixed , but I ca n't find a solution online . I 'm following the tutorial in a virtualenv and when I try to run the flaskr.py file , I get : ImportError : No module named inspect I 've seen references to this being a corrupted sys.path in virtualenv but not everyone seems to have this problem . I 'm using Python 2.7.2 on OSX with the virtualenv setup described on the flask website .",525.0
632,2012-06-17 13:22:30,2012-06-06 16:19:15,Docs : Improvements in docs/deploying/CGI.rst,It helps to find module when translated from,522.0
633,2012-06-25 17:35:47,2012-05-31 04:42:58,Quickstart login example has unclear comment .,"The login example in the quickstart guide has an incorrect or unclear comment at the end . If the comment is referring to the < code > error = 'Invalid username/password ' < /code > line , then this code will NOT be executed if the request method was GET . If the comment is meant to mean that code placed after the comment would execute , then it should be re-worded as such .",519.0
634,2012-06-17 13:22:54,2012-05-31 03:24:55,Emended extensiondev.rst,Rephrased a region of the report of the Registry .,517.0
635,2012-05-30 00:04:23,2012-05-28 01:42:07,Travis,"I am very new to python , flask , heroku , git etc . but I was able to easily and successfully flow through the quickstart guide and get the minimal app deployed on heroku . I was very impressed with documentation flow and accuracy . However , I ran into a significant stumbling block with the `` HTTP Methods '' section . There were two issues that caused me stumble and I think others may stumble here as well . The most significant issue was that the login example code calls descriptive stubs that do n't exist . This may be fine for those that already understand what the example is showing , but for people like me that learn by trying to run the code examples , it took quite a while to figure that my app was crashing due to the non-existent function calls . The second issue involves the difference between the flask routing and what I was familiar with for form processing in PHP . I initially expected something along the lines of a login.py script that would get invoked by < code > action= '' http : //mysite.com/login.py '' < /code > attribute of the form . Eventually I figured out how it worked by creating what I believe would be a more easily understood example for the method and form functionality . This is the code that I eventually created to learn and confirm the functionality . Please consider revising the Flask example ( s ) to show code that can actually be executed like the previous examples I have tried , and to show what the HTML would look like if needed .",515.0
636,2012-10-08 07:11:34,2012-04-24 09:44:08,safe_join with ' .. ',"Is this a problem ? I think it could be if we ’ re exposing not just files but also directories ( maybe making indexes , ... ) . Should safe_join check for ` ' .. ' ` and not just ` ' .. / ' ` ?",501.0
637,2012-06-17 13:24:35,2012-04-22 02:44:07,fix for https : //github.com/mitsuhiko/flask/issues/494,Flask.inject_url_defaults ( ) incorrectly splits endpoint 's to get blueprint 's name . replaced call to endpoint.split ( ) by endpoint.rsplit ( ) on line 1471 of flask/app.py,497.0
638,2012-05-08 13:07:35,2012-04-20 11:28:55,padded attribute on jsonify not functioning as expected,When calling jsonify with the padded argument as True the expected behavior is padded JSON response that uses the callback argument . Example,495.0
639,2012-04-12 19:45:23,2012-04-12 16:15:01,few typos,"I tripped over this recently , and felt it was worth noting more clearly in the docs that the local internal webserver is HTTP/1.0 only , which is likely to cause AJAX libraries to fail in hard to notice ways ( JQuery is an example ) . HIH Thank you",489.0
640,2012-04-24 03:45:52,2012-04-09 21:35:11,Revise updated foreword ( rduplain ) .,"At the Flask sprint , @ garbados split the foreword into two sections in # 438 , which I approve . Now it 's waiting on me to pass through the new foreword and revise as needed . Excellent contribution ; just needs a committer to make a pass .",484.0
641,2012-04-24 01:21:35,2012-03-20 15:45:58,Add hooks for to override url_for behavior .,"An app can inject_url_defaults but it can not otherwise change the url_for behavior . I 'd like for url_for to check the current_app to see if it provides its own url_for . If it does ; use it . Otherwise proceed as currently implemented . An alternative would be to register url-building handlers , but this would not fit well with multiple-app processes given that the current url_for is module-level . I 'm writing a Flask extension to provide cross-application URL-building , and I 'd like to add a custom ` url_for ` method to all Flask instances which have been passed through ` init_app ` .",456.0
642,2012-04-24 01:37:32,2012-03-19 00:07:35,`` Example code leaked '' on all but Python 2.7,"Running tox , I get the following error for Python 2.5 , 2.6 and PyPy , but not 2.7 . I have no idea where the real problem is . Is it in CPython/PyPy rather than Flask ?",452.0
643,2012-04-24 01:47:47,2012-03-18 23:21:13,Recent Werkzeug required ?,"Running the test suite from git master in an old virtualenv with Werkzeug 0.6.2 installed , I got a failure went away when upgrading Werkzeug to 0.7 or the latest 0.8.3 : The fix was hinted by the test having different code paths for Werkzeug 0.7 and 0.8 . Flask ’ s setup.py requires Werkzeug > =0.6.1 , should that be changed to 0.7 ?",449.0
644,2012-04-01 15:37:44,2012-03-16 08:40:02,Debug example with run_simple and flask app .,"Added an example of how to configure debugging with run_simple , it has to be enabled both for the Flask app and the Werkzeug server . Took me a while to figure this one out , might be useful to other folks .",446.0
645,2012-03-14 00:00:18,2012-03-12 23:41:41,Reword the docs for writing a flask extension,"There was a minor bug in the example extension that's been fixed . I also updated the description of the fixed code accordingly , and expanded on the usage of _request_ctx_stack.top for adding data that should be accesible to view functions . I verified that the existing code as is works as expected .",440.0
646,2012-04-01 15:42:39,2012-03-12 22:30:45,"Add new exceptions module , to implement JSONHttpException and JSONBadRequest .","This is an update to pull request # 423 , to move exception classes out of wrappers.py",439.0
