,commit_id,commit_time,diff,files,summary
26,257d0f2786106c8061f5b1ca4cd130abebc6ab01,2019-12-08 19:18:42-08:00,"from pgcli import __version__ ) with open ( `` pgcli/__init__.py '' , `` rb '' ) as f : version = str ( import re _version_re = re.compile ( r '' __version__\s+=\s+ ( . * ) '' ) version=__version__ , version=version , import ast ast.literal_eval ( _version_re.search ( f.read ( ) .decode ( `` utf-8 '' ) ) .group ( 1 ) )",['setup.py'],Merge pull request # 1119 from mmtj/setup-cleanup
27,51d4d4a04c1bc50238accb49788039e43b9b84d5,2019-12-04 09:24:17-08:00,"====== `` prompt_toolkit > =2.0.6 , < 2.1.0 '' , `` pgspecial > =1.11.8 '' , ========= `` prompt_toolkit > =2.0.6 , < 3.0.0 '' , 2.2.0 : Upcoming : `` pgspecial > =1.11.5 '' ,","['changelog.rst', 'setup.py']",J bennet/release 2.2.0 ( # 1126 )
28,0f969aba0cbf9b1a93c679a442e74e13f00a1702,2019-10-29 10:05:56-07:00,"print ( `` Closed connection : { 0 } . `` .format ( cn.dsn ) ) print ( `` Config file ( ~/.pgclirc ) moved to new location '' , config_full_path ) print ( `` `` .join ( cmd ) ) print ( `` Version : '' , __version__ ) print ( `` Created connection : { 0 } . `` .format ( cn.dsn ) ) print ( `` Time : % 0.03fs '' % query.total_time ) print ( `` reading fixture data : { } '' .format ( fixture_dir ) ) print ( `` -- - Pretending to run ... '' ) print ( print ( `` Created connection : { 0 } . `` .format ( cn.dsn ) ) print ( `` Version : '' , __version__ ) print ( ' { } = '' { } '' '.format ( k , new_value ) ) print ( `` - '' * 20 ) print ( `` package root : '' , context.package_root ) config_full_path , print ( `` Config file is now located at '' , config_full_path ) print ( `` fixture dir : '' , fixture_dir ) print ( boundary ) print ( `` Connected : { } '' .format ( conn.name ) ) print ( `` Connected : { } '' .format ( conn.name ) ) print ( `` Releasing Version : '' , ver ) 'Default pager found in PAGER environment variable : `` { } '' '.format ( print ( `` Goodbye ! '' ) print ( `` Closed connection : { 0 } . `` .format ( cn.dsn ) ) print ( `` Releasing Version : '' , ver ) print ( `` -- - after_scenario { } : kill cli '' .format ( scenario.name ) ) `` Please move the existing config file ~/.pgclirc to '' , 'Default pager found in config file : `` { } '' '.format ( configured_pager ) print ( `` package root : '' , context.package_root ) * Martin Matejek ( mmtj ) print ( print ( `` -- - after_scenario { } : kill cli '' .format ( scenario.name ) ) os_environ_pager , `` Please move the existing config file ~/.pgclirc to '' , config_full_path , print ( os_environ_pager print ( `` Version : '' , __version__ ) ) print ( `` `` .join ( cmd ) ) print ( `` -- - os.environ changed values : -- - '' ) print ( ' { } = '' { } '' '.format ( k , new_value ) ) print ( `` Chat : https : //gitter.im/dbcli/pgcli '' ) print ( `` -- - os.environ changed values : -- - '' ) print ( `` Version : '' , __version__ ) print ( `` reading fixture data : { } '' .format ( fixture_dir ) ) print ( `` -- - Skipping ... '' ) print ( `` Config file is now located at '' , config_full_path ) print ( `` - '' * 20 ) print ( `` fixture dir : '' , fixture_dir ) print ( `` Home : http : //pgcli.com '' ) print ( `` Server : PostgreSQL '' , self.pgexecute.server_version ) print ( `` Chat : https : //gitter.im/dbcli/pgcli '' ) print ( `` -- - Skipping ... '' ) print ( `` Server : PostgreSQL '' , self.pgexecute.server_version ) 'Default pager found in config file : `` % s '' ' , configured_pager print ( `` -- - Pretending to run ... '' ) print ( boundary ) print ( print ( `` Time : % 0.03fs '' % query.total_time ) print ( `` Config file ( ~/.pgclirc ) moved to new location '' , config_full_path ) print ( `` Home : http : //pgcli.com '' ) 'Default pager found in PAGER environment variable : `` % s '' ' , print ( `` Goodbye ! '' )","['AUTHORS', 'pgcli/magic.py', 'pgcli/main.py', 'release.py', 'tests/features/db_utils.py', 'tests/features/environment.py', 'tests/features/fixture_utils.py', 'tests/features/wrappager.py']",Merge pull request # 1118 from mmtj/logging-cleanup
29,f3dc23a94b57ccd7c1909dc32174b3bc8c501919,2019-10-28 10:08:59-07:00,"self.user = dsn_parameters.get ( `` user '' ) dsn_parameters = conn.get_dsn_parameters ( ) if dsn_parameters : self.host = conn_params.get ( `` host '' ) `` psycopg2 > = 2.8 '' , dsn_parameters = { } _logger.info ( `` Exception in get_dsn_parameters : % r '' , x ) dsn_parameters = conn.info.dsn_parameters * Error connecting to PostgreSQL 12beta1 ( # 1058 ) . ( Thanks : ` Irina Truong ` _ and ` Amjith Ramanujam ` _ ) self.user = conn_params.get ( `` user '' ) if libpq_version > = 93000 : self.dbname = dsn_parameters.get ( `` dbname '' ) # TODO : use actual connection info from psycopg2.extensions.Connection.info as psycopg > 2.8 is available and required dependency # noqa self.port = dsn_parameters.get ( `` port '' ) # PQconninfo not available in libpq < 9.3 self.port = conn_params.get ( `` port '' ) self.port = dsn_parameters.get ( `` port '' ) # https : //github.com/dbcli/pgcli/issues/1110 # as libpq_version > 9.3 is available and required dependency # use actual connection info from psycopg2.extensions.Connection.info self.host = dsn_parameters.get ( `` host '' ) self.host = dsn_parameters.get ( `` host '' ) libpq_version = psycopg2.__libpq_version__ self.user = dsn_parameters.get ( `` user '' ) * Fix for PQconninfo not available in libpq < 9.3 ( # 1110 ) . ( Thanks : ` Irina Truong ` _ ) self.dbname = conn_params.get ( `` database '' ) `` psycopg2 > = 2.7.4 '' , try : except Exception as x : dsn_parameters = conn.get_dsn_parameters ( ) self.dbname = dsn_parameters.get ( `` dbname '' ) * Error connecting to PostgreSQL 12beta1 ( # 1058 ) . ( Thanks : ` Irina Truong ` _ ) else :","['changelog.rst', 'pgcli/pgexecute.py', 'setup.py']",Merge pull request # 1112 from dbcli/j-bennet/pqconninfo-1110
30,199a0223e044ec3116879e67d2b924050e4afa78,2019-10-25 22:21:51-07:00,"Send ` SELECT a ` to see completion . def step_see_error_message ( context ) : Scenario : run partial select command then we see dbcli prompt `` `` '' When we send partial select command def step_send_partial_select_command ( context ) : wrappers.wait_prompt ( context ) wrappers.expect_exact ( context , 'column `` a '' does not exist ' , timeout=2 ) then we see error message context.cli.sendline ( `` SELECT a '' )","['tests/features/basic_commands.feature', 'tests/features/steps/basic_commands.py']",Merge pull request # 1116 from dbcli/test_
31,f25e49555aa53c740baaf685e9ed4b34a0a5b6f2,2019-10-23 22:11:44+01:00,"language_version : python3.7 filter=~ ( has_completions | is_searching ) & buffer_should_be_handled ( pgcli ) , _logger.debug ( `` Detected enter key . '' ) _logger = logging.getLogger ( __name__ ) filter=~ ( completion_is_selected | is_searching ) _logger.debug ( `` Multi-line mode is set to 'safe ' . Do NOT handle the buffer . '' ) _logger.debug ( `` Detected enter key during completion selection . '' ) repo : https : //github.com/psf/black & buffer_should_be_handled ( pgcli ) , import logging repo : https : //github.com/ambv/black _logger.debug ( `` Not in multi-line mode . Handle the buffer . '' ) _logger.debug ( `` Detected enter key . '' ) language_version : python3.6","['.pre-commit-config.yaml', 'pgcli/key_bindings.py', 'pgcli/pgbuffer.py']",Fix the condition for < enter > key . ( # 1114 )
32,a713b5d08b0fae4e55066f5438522a173f79606b,2019-10-16 20:57:19-07:00,"if parent : assert set ( suggestions ) == set ( Function ( schema=parent ) , View ( schema=parent ) , Column ( Table ( schema= '' x '' ) , * Function argument completions now take account of table aliases ( # 1048 ) . ( Thanks : ` Owen Stephens ` _ ) Table ( schema=parent ) , View ( schema= '' x '' ) , table_refs=tables , local_tables=stmt.local_tables , qualifiable=True def test_function_arguments_with_alias_given ( ) : `` `` '' # Check for a table alias or schema qualification Keyword ( `` ( `` ) , testdata.columns ( `` products '' , `` custom '' ) tables = tuple ( t for t in tables if identifies ( parent , t ) ) Function ( schema=None ) , ] Column ( suggestions = suggest_type ( `` SELECT avg ( x . FROM tbl x , tbl2 y '' , `` SELECT avg ( x . '' ) table_refs=extract_tables ( stmt.full_text ) , return ( table_refs= ( TableReference ( None , `` tbl '' , `` x '' , False ) , ) , Table ( schema=parent ) , tables = stmt.get_tables ( ) tables = stmt.get_tables ( ) Function ( schema=None ) , Column ( table_refs= ( ( None , `` tbl '' , None , False ) , ) , qualifiable=True ) , Function ( schema=None ) , Column ( table_refs=tables , local_tables=stmt.local_tables ) , assert completions_to_set ( result ) == completions_to_set ( testdata.columns ( `` users '' ) ) Return suggestions for an expression , taking account of any partially-typed Keyword ( token_v.upper ( ) ) , ) Function ( schema= '' x '' ) , View ( schema=parent ) , return ( return ( parent = stmt.identifier.get_parent_name ( ) if stmt.identifier else [ ] [ Column ( table_refs= ( ( None , `` tbl '' , None , False ) , ) , qualifiable=True ) ] qualifiable=True , assert completions_to_set ( result ) == completions_to_set ( if parent : Column ( table_refs=tables , local_tables=stmt.local_tables , qualifiable=True ) , testdata.columns_functions_and_keywords ( `` products '' , `` custom '' ) def test_lparen_suggests_cols ( ) : return ( def test_lparen_suggests_cols_and_funcs ( ) : ) , ) identifier 's parent , which may be a table alias or schema name . ( testdata.columns_functions_and_keywords ( `` users '' ) ) tables = tuple ( t for t in tables if identifies ( parent , t ) ) ) , parent = ( stmt.identifier and stmt.identifier.get_parent_name ( ) ) or [ ] else : def _suggest_expression ( token_v , stmt ) : local_tables=stmt.local_tables , local_tables= ( ) , qualifiable=False , [ Column ( table_refs=tables , local_tables=stmt.local_tables ) , Column ( ) ) , Keyword ( token_v.upper ( ) ) , Function ( schema=parent ) , ) return _suggest_expression ( token_v , stmt )","['changelog.rst', 'pgcli/packages/sqlcompletion.py', 'tests/test_smart_completion_multiple_schemata.py', 'tests/test_smart_completion_public_schema_only.py', 'tests/test_sqlcompletion.py']",Merge pull request # 1107 from owst/function_arg_completions_with_alias
33,2bf01a77844532cce9686a45b227209f85646dde,2019-10-16 20:54:28-07:00,"if pgcli.multiline_mode == `` safe '' : # inserted instead ) , so we force the handling if we 're not in a completion or # overrides the default behaviour of prompt_toolkit ) and is # there 's an open quote surrounding it , as is common when writing a or ( text == `` : q '' ) # Quit does n't need semi-colon text == `` '' def _multiline_exception ( text ) : multiline=True , def _is_complete ( sql ) : # distinct from prompt_toolkit 's multiline mode here , which # controls layout/display of the prompt/buffer ) # Just a plain enter without any text * Fix slow typing/movement when multi-line query ends in a semicolon ( # 994 ) . ( Thanks : ` Owen Stephens ` _ ) # N.b . pgcli 's multi-line mode controls submit-on-Enter ( which # there 's an open quote surrounding it , as is common when writing a # CREATE FUNCTION command * Fix broken multi-line history search ( # 1031 ) . ( Thanks : ` Owen Stephens ` _ ) def pg_is_multiline ( pgcli ) : # When using multi_line input mode the buffer is not handled on Enter ( a new line is is_searching , text = text.strip ( ) or ( text == `` quit '' ) # Quit does n't need semi-colon or ( text == `` exit '' ) # A complete SQL command or ( text == `` '' ) # Just a plain enter without any text return False def buffer_should_be_handled ( pgcli ) : text = doc.text.strip ( ) return False or ( text == `` exit '' ) # Exit does n't need semi-colon filter=~ ( has_completions | is_searching ) & buffer_should_be_handled ( pgcli ) , or text.endswith ( r '' \e '' ) # Special Command from .pgbuffer import buffer_should_be_handled ) text.startswith ( `` \\ '' ) # Special Command Returns True if the buffer contents should be handled ( i.e . the query/command text.startswith ( `` \\ '' ) ) or text.endswith ( r '' \G '' ) # Ended with \e which should launch the editor # A complete command is an sql statement that ends with a semicolon , unless `` enter '' , executed ) immediately . This is necessary as we use prompt_toolkit in multiline or _is_complete ( text ) # Ended with \e which should launch the editor def _is_complete ( sql ) : def _ ( event ) : return ( or text.endswith ( r '' \e '' ) # Special Command return cond # A complete command is an sql statement that ends with a semicolon , unless from .pgbuffer import pg_is_multiline else : return sql.endswith ( `` ; '' ) and not is_open_quote ( sql ) or ( text == `` : q '' ) # To all the vim fans out there doc = get_app ( ) .layout.get_buffer_by_name ( DEFAULT_BUFFER ) .document or ( # To all the vim fans out there or _is_complete ( text ) # A complete SQL command mode , which by default will insert new lines on Enter . doc = get_app ( ) .layout.get_buffer_by_name ( DEFAULT_BUFFER ) .document `` `` '' return sql.endswith ( `` ; '' ) and not is_open_quote ( sql ) ) # history search , and one of several conditions are True return ( # CREATE FUNCTION command multiline=pg_is_multiline ( self ) , return not _multiline_exception ( doc.text ) or ( text == `` quit '' ) # Exit does n't need semi-colon if pgcli.multiline_mode == `` safe '' : or text.endswith ( r '' \G '' ) # Special Command event.current_buffer.validate_and_handle ( ) return cond","['changelog.rst', 'pgcli/key_bindings.py', 'pgcli/main.py', 'pgcli/pgbuffer.py']",Merge pull request # 1109 from owst/use_keybinding_to_conditionally_force_handle_multiline_buffer
34,e9b18f9e84a5b26eb4a42633f6cee98597d70ad4,2019-10-16 23:33:43+01:00,"Return suggestions for an expression , taking account of the partially-typed identifier 's parent , which may be a table alias or schema name . Return suggestions for an expression , taking account of any partially-typed identifiers parent , which may be a table alias or schema name .",['pgcli/packages/sqlcompletion.py'],fixup ! fixup ! Take account of table aliases when completing function args ( # 1048 )
35,629a931aedd290bcf69ddcb6ac1e0fd807b5a448,2019-10-16 22:26:25+01:00,"if pgcli.multiline_mode == `` safe '' : # overrides the default behaviour of prompt_toolkit ) and is Returns True if the input mode is multi-line using psql mode , and the main # N.b . pgcli 's multi-line mode controls submit-on-Enter ( which multiline=True , if not pgcli.multi_line : # distinct from prompt_toolkit 's multiline mode here , which from prompt_toolkit.filters import HasFocus , IsDone # controls layout/display of the prompt/buffer * Fix slow typing/movement when multi-line query ends in a semicolon ( # 994 ) . ( Thanks : ` Owen Stephens ` _ ) return True def buffer_should_be_handled ( pgcli ) : def multi_line_buffer_should_be_handled ( pgcli ) : filter=~ ( has_completions | is_searching ) & buffer_should_be_handled ( pgcli ) , method is required since by default prompt_toolkit would not handle a buffer on from .pgbuffer import buffer_should_be_handled Returns True if the buffer contents should be handled ( i.e . the query/command multiline=Condition ( lambda : self.multi_line ) , buffer 's contents indicate that it should be handled , False otherwise . This Enter keypress when in multi-line mode . if not pgcli.multi_line or pgcli.multiline_mode == `` safe '' : executed ) immediately . This is necessary as we use prompt_toolkit in multiline from .pgbuffer import multi_line_buffer_should_be_handled from prompt_toolkit.filters import HasFocus , IsDone , Condition mode , which by default will insert new lines on Enter . filter=~ ( completion_is_selected | is_searching ) & multi_line_buffer_should_be_handled ( pgcli ) ,","['changelog.rst', 'pgcli/key_bindings.py', 'pgcli/main.py', 'pgcli/pgbuffer.py']",fixup ! fixup ! Handle a multi-line query on Enter key-press ( fixes # 1031 )
36,6763433a687cc651d9ce5c97eeb81d83c4d34f71,2019-10-13 13:50:36+01:00,"# inserted instead ) , so we force the handling if we 're not in a completion or & multi_line_buffer_should_be_handled ( pgcli ) , # inserted instead ) , so we force the handling if one of several conditions are True filter=~ ( completion_is_selected | is_searching ) filter=~completion_is_selected & multi_line_buffer_should_be_handled ( pgcli ) , # history search , and one of several conditions are True is_searching ,",['pgcli/key_bindings.py'],fixup ! Handle a multi-line query on Enter key-press ( fixes # 1031 )
37,7f44748149be47cc42261ff73465a82eb7174eca,2019-10-13 01:07:57+01:00,"or ( text == `` quit '' ) # Exit does n't need semi-colon text == `` '' or ( text == `` : q '' ) # Quit does n't need semi-colon def _multiline_exception ( text ) : if not pgcli.multi_line or pgcli.multiline_mode == `` safe '' : ) # Just a plain enter without any text # inserted instead ) , so we force the handling if one of several conditions are True Returns True if the input mode is multi-line using psql mode , and the main def pg_is_multiline ( pgcli ) : * Fix broken multi-line history search ( # 1031 ) . ( Thanks : ` Owen Stephens ` _ ) # When using multi_line input mode the buffer is not handled on Enter ( a new line is def cond ( ) : text = text.strip ( ) from prompt_toolkit.filters import HasFocus , IsDone or ( text == `` quit '' ) # Quit does n't need semi-colon buffer 's contents indicate that it should be handled , False otherwise . This or ( text == `` '' ) # Just a plain enter without any text return False or ( text == `` exit '' ) # A complete SQL command text = doc.text.strip ( ) return False or ( text == `` exit '' ) # Exit does n't need semi-colon multiline=Condition ( lambda : self.multi_line ) , or text.endswith ( r '' \e '' ) # Special Command ) text.startswith ( `` \\ '' ) # Special Command text.startswith ( `` \\ '' ) from prompt_toolkit.filters import HasFocus , IsDone , Condition ) or text.endswith ( r '' \G '' ) # Ended with \e which should launch the editor method is required since by default prompt_toolkit would not handle a buffer on `` enter '' , from .pgbuffer import multi_line_buffer_should_be_handled or _is_complete ( text ) # Ended with \e which should launch the editor def _ ( event ) : return ( or text.endswith ( r '' \e '' ) # Special Command return cond from .pgbuffer import pg_is_multiline return True else : if not pgcli.multi_line : or ( text == `` : q '' ) # To all the vim fans out there doc = get_app ( ) .layout.get_buffer_by_name ( DEFAULT_BUFFER ) .document or ( # To all the vim fans out there or _is_complete ( text ) # A complete SQL command or text.endswith ( r '' \G '' ) # Special Command doc = get_app ( ) .layout.get_buffer_by_name ( DEFAULT_BUFFER ) .document `` `` '' Enter keypress when in multi-line mode . ) return ( multiline=pg_is_multiline ( self ) , return not _multiline_exception ( doc.text ) def multi_line_buffer_should_be_handled ( pgcli ) : def cond ( ) : @ Condition if pgcli.multiline_mode == `` safe '' : filter=~completion_is_selected & multi_line_buffer_should_be_handled ( pgcli ) , event.current_buffer.validate_and_handle ( ) return cond","['changelog.rst', 'pgcli/key_bindings.py', 'pgcli/main.py', 'pgcli/pgbuffer.py']",Handle a multi-line query on Enter key-press ( fixes # 1031 )
