,closed_at,created_at,issue_comments,issue_desc,issue_id
371,2015-09-29 13:19:17,2015-10-04 13:31:11,Suggest columns from functions,This is a follow-up to # 361 . See also discussion in # 189 . Here 's the upshot : ! [ temp ] ( https : //cloud.githubusercontent.com/assets/6875882/10165045/12a7127e-668b-11e5-98ec-b490c56db747.png ),368.0
372,2015-09-28 20:52:42,2015-09-29 05:07:11,Removed files left over from separating pgspecial .,,367.0
373,2015-09-25 17:13:35,2015-09-26 03:35:13,Updated release script with a -- dry-run and -- confirm-steps option .,,364.0
374,2015-09-24 20:51:03,2015-09-28 05:38:51,Using pgspecial as a separate module .,"This branch of pgcli uses pgspecial as an independent module . It adds the dependency in setup.py . All of the code , including tests , is now here : https : //github.com/dbcli/pgspecial",363.0
375,2015-09-23 19:25:48,2015-09-25 05:35:40,Suggest functions as tables,"Fixes # 189 . Suggest set-returning functions in the appropriate places . This enhances the amount of function meta-data stored : the function argument list , the function return type , and boolean flags ` is_aggregate ` , ` is_window ` , and ` is_set_returning ` . This is a little bit overkill , in that all we need for this PR is ` is_set_returning ` , but I plan on using most of this in the future . In particular , after ( if ) this PR is accepted , I 'll have follow up that suggests column names from set-returning functions used as tables . Ultimately after that I 'd like to implement function tooltips/hints .",361.0
376,2015-09-23 00:35:17,2015-09-23 04:22:28,Add CONCURRENTLY to keyword completion,See e.g . http : //www.postgresql.org/docs/9.4/static/sql-createindex.html Fixes # 358,360.0
377,2015-09-22 21:25:58,2015-09-23 16:21:16,Issue # 315 Add support for \x auto,Adds support for ` \x auto ` option . - I 'm not totally sure about returning ` rows ` from ` tabulate ` but it was the most straightforward way I could think of to reuse the data from ` cur ` - The ` get_terminal_width ` function has been borrowed from Stack Overflow and is not extensively tested ( works well on GNOME Terminal 3.6.2 ),359.0
378,2015-09-22 17:05:19,2015-09-23 04:29:14,Do n't hide functions from pg_catalog,Fixes # 353,357.0
379,2015-09-20 22:06:25,2015-09-24 02:51:56,Move config file to ~/.config/pgcli,"This is PR # 349 by @ inkn to move the config file from ~/.pgclirc to ~/.config/pgcli/config . I 've added one more commit to this PR which will auto-migrate the config file at launch time and print a message at the top . If there is already a config file under ~/.config/pgcli/config then we wo n't overwrite it . Pgcli will simply print a message saying the user has to merge their ~/.pgclirc to ~/.config/pgcli/config file . I 've also added default paths that are compatible with Windows . @ dbcli/pgcli-core Can you please review this ? @ darikg I 'm interested to know if this works as expected in Windows . My Windows VMs have expired , so I 'm still downloading a new Windows VM to test this out . /cc @ inkn I 'm going to close # 349 since this PR has all of your original commits .",356.0
380,2015-09-17 18:00:03,2015-11-01 09:08:44,Hide command line passwords from ps,"It 's super convenient to be able to run pgcli like this : However , it enables other users on the same system to see the password by running ` ps ` , ` top ` , etc . Some other clients ( like the regular ` mysql ` client ) have a cunning way to hide this : http : //unix.stackexchange.com/questions/88665/how-does-ps-know-to-hide-passwords And there 's a Python package that wraps this up to make it easy : https : //github.com/dvarrazzo/py-setproctitle Although neither of these are foolproof ( there 's a timing attack due to a small window of opportunity between the process being started and the args being modified ) , it can help reduce the attack vector .",355.0
381,2015-09-13 17:46:52,2015-09-14 06:34:26,"When behave fails , it prints out expected and actual output .",,350.0
382,2015-08-28 06:14:40,2015-09-12 22:02:16,Perform auto-completion refresh in background .,"@ dbcli/vcli-core @ dbcli/pgcli-core This is my first attempt at making the auto-completion refresh in a background thread . I tried it on a database with 40,000 tables in them and I can see a noticeable different in the startup time . I could get more granular by spawning a thread for each type of completion ( eg : tables , views , columns etc ) , but that 'll require some granular locking on data-structures . Since we get a tremendous speed boost with just one thread , I 'm not motivated to do multiple threads . Please pitch in and let me know if there are better ways of doing this .",345.0
383,2015-08-25 05:31:56,2015-08-26 02:26:16,Added read_from_file back into iospecial .,"The 'read_from_file ' method was removed but is still being called in external editor command . This adds it back , plus an integration test to make sure the call to external editor works .",344.0
384,2015-08-25 02:32:42,2015-08-25 13:10:51,Add tests for where clause with keywords .,@ darikg These are the regression tests for the WHERE clause completion from PR # 341 . You 're right I should have added the tests with the PR . My bad .,343.0
385,2015-08-24 20:36:31,2015-08-26 04:45:53,Autocompletion in named queries .,This fixes # 270 .,342.0
386,2015-08-23 08:45:39,2015-08-24 21:00:57,Amjith/where clause completion,"@ darikg Can you review the PR ? This is to replace # 340 . I 've made the WHERE clause to always return columns , functions and keywords . Since keywords is listed at the bottom of the list , we wo n't seen them most of the time in the menu unless the user is going for a keyword specifically .",341.0
387,2015-08-18 10:20:48,2015-08-20 04:54:11,Do n't end multi-line query within a quote,Fixes # 236,337.0
388,2015-08-18 07:39:36,2015-08-19 15:00:25,Multiple queries with syntax errors,This fixes # 335 . @ darikg Can you review ?,336.0
389,2015-08-17 04:52:28,2015-08-17 15:22:29,Make \i to run multiple commands and show results .,@ darikg Can you review ? This PR enables ` \i ` to run a file with multiple queries ( semi-colon separated ) and display the results for each of them . Previously only the results from the last query was displayed .,334.0
390,2015-08-14 16:28:43,2015-08-16 17:34:51,Added `` service '' option .,Using dsn-based approach ( no config parsing required ) . Connect # 289 .,333.0
391,2015-08-12 03:57:53,2015-08-12 05:55:06,Add a \pager special command .,@ j-bennet Can you review this PR ? It adds a ` \pager ` command to special commands . This will address # 286 .,332.0
392,2015-08-08 12:16:02,2015-08-11 20:08:49,Upgrade to prompt_toolkit 0.46,,328.0
393,2015-08-07 04:20:22,2015-08-07 13:43:44,"Add custom styles for menus , toolbars etc .",@ darikg Can you please review ? This is an attempt at addressing # 310 . It uses ` eval ( ) ` which is generally frowned upon . But I ca n't think of a better way to do this . Thoughts ?,326.0
394,2015-08-06 05:38:27,2015-08-07 13:31:57,Pgclirc file location is being read from command line or env .,This is to address # 302 . Adds pgclirc location as command line argument or environment variable .,325.0
395,2015-08-05 21:22:35,2015-08-05 22:04:33,Fix # 322,,324.0
396,2015-08-05 21:22:07,2015-08-05 22:43:05,Fix # 283,"Pretty easy -- just bump sqlparse from 0.1.14 to 0.1.16 , which includes some improvements in alias extraction .",323.0
397,2015-08-05 15:53:47,2015-08-05 21:55:51,Fixes for test database being in use problem .,,321.0
398,2015-08-05 13:41:53,2015-08-05 22:01:15,Add regression test for # 317,,320.0
399,2015-08-04 14:11:50,2015-08-04 16:54:26,Update changelog for 0.19.1 release .,@ darikg Can you take a quick look at the change log ? I 'm going to release this bug fix right away .,319.0
400,2015-08-04 12:27:58,2015-08-05 05:31:15,traceback in completion on `` selt * '',Just entering ` selt * ` leads to the following traceback in 0.19 :,317.0
401,2015-08-03 15:32:07,2015-09-24 16:05:12,Does not respect \x auto,Is there a way to get the ` psql ` behavior with ` \x auto ` ?,315.0
402,2015-08-03 04:16:50,2015-08-03 15:49:53,Amjith/changelog 0.19.0,We 're getting ready to do another release . @ dbcli/pgcli-core Can you please check the changelog to see if I 've missed anything ? Give it a thumbs up if you 're satisfied . I 'll merge it in once I get a quorum .,314.0
403,2015-08-02 23:22:15,2015-08-03 03:56:11,Add a comment about the keybindings in pgclirc .,@ j-bennet Can you take a look ? This is just adding a comment in the config file . But this seems to trip up people all the time .,313.0
404,2015-08-01 15:32:02,2015-08-02 14:34:50,Fix the crashing autocompletion on joins .,"@ darikg Can you review ? Bug : Entering ` select * from foo f left join bar b , ` will crash pgcli . Notice the trailing comma at the end . After the merge that should be handled correctly .",311.0
405,2015-07-30 20:18:34,2015-08-02 21:42:05,Integration with prompt_toolkit==0.44,"- Re-enable the open-in-editor functionality . Pressing ' v ' in Vi mode or Control-X Control-E in emacs mode should open the EDITOR when the input can be edited . - Visualization of completions in multiple columns . ( This is off by default , but can be configured . ) edit : as always , test before merging ; )",308.0
406,2015-07-30 00:01:27,2015-07-30 17:20:00,Add includes '\i ' functionality,"I 'm sort of new to Python so sorry if this is n't great . It appears to work , but I was n't sure how to get the test db set up so I did n't ... run any . Also I sort of hacked the use of the @ special_command decorator , but since it seems to work as I expected it , I left it . I 'm new to open source stuff , so I 'd be happy to rework and resubmit if you give me any feedback .",306.0
407,2015-07-29 16:00:00,2015-07-29 18:00:08,"Provide customizable history file location , Fixes # 304",,305.0
408,2015-07-29 15:11:16,2015-07-29 18:00:09,Provide customizable history file location,"Copied from email . > when i launch pgcli with sudo -u postgres pgcli , like I do with psql , I get the following error : > IOError : [ Errno 13 ] Permission denied : '/home/vagrant/.pgcli.log ‘ ( vagrant is the user i ’ m running sudo with ) . > > I can workaround this by setting log_file = /tmp/pgcli.log in ~/.pgclirc but then a similar error occurs when writing ~/.pgcli-history file of which location is hardcoded .",304.0
409,2015-07-29 04:02:09,2015-08-07 22:18:06,Add the ability to start pgcli providing path to config file on command line,Something like this :,302.0
410,2015-07-28 17:24:15,2015-08-01 14:45:22,More integration tests,"Create and drop database . Connect and disconnect from database . Create and drop table . Insert , update , select from table .",300.0
411,2015-07-27 16:54:13,2015-07-27 22:12:33,Added test coverage with codecov.io,Link to review coverage : https : //codecov.io/github/dbcli ( login with github ) .,299.0
412,2015-07-26 16:09:24,2017-03-07 01:44:53,Make Exanded output a config option,Provide a config option to always enable expanded output .,298.0
413,2015-07-24 14:16:32,2015-08-02 14:29:43,Bump up click version to address # 288,Reviewer : @ macobo Upgrading the minimum required version of click to 4.1 . We use the output_via_pager ( ) function in pgcli . When the pager is active ( if the output is longer than the screen ) if a user presses Ctrl-C it will abort pgcli and cause the terminal to go weird . This latest version fixes the issue . Relevant PR : https : //github.com/mitsuhiko/click/pull/351,290.0
414,2015-07-24 14:13:45,2015-08-22 16:36:40,support `` service= '',"With psql , one can create a .pg_service.conf file with the following format : and then run ` psql service=someservice ` . Support for this feature would be nice .",289.0
415,2015-07-12 21:43:40,2015-07-15 06:16:52,"Moved integration tests into `` tests '' , plus some fixes .",- Moved behavioral tests into tests . - Updated expected help output . - Drop test db if exists .,279.0
416,2015-07-06 11:34:04,2015-07-28 20:19:52,[ wip/rfc ] Put meta info in the completions menu,"See # 200 . Looks like this : ! [ 1 ] ( https : //cloud.githubusercontent.com/assets/6875882/8521328/a38064c6-23b0-11e5-9322-e313b8609028.png ) It turns out this is almost trivially easy to do . However , it breaks all of our completions tests . So I before I go ahead and update all the tests , I wanted everyone to get a chance to suggest what should or should not go in the metadata . I think a simple category label is almost a waste . As an experiment , I shuffled some code around so I could put special command help text directly in the completions menu : ! [ 2 ] ( https : //cloud.githubusercontent.com/assets/6875882/8521381/0ccbe068-23b1-11e5-8447-60ed0839cf01.png ) Let me know what you think ! This branch works fine , despite the failing tests , if you want to try it out .",277.0
417,2015-07-05 06:14:25,2015-07-05 23:02:29,Update Changelog for version 0.18.0 .,The time has come for the next release . Can the @ dbcli/pgcli-core team please review the changelog and leave a : +1 : ? I 'll merge it in once I get a quorum .,276.0
418,2015-06-30 16:56:17,2015-07-02 00:14:09,More specials refactoring,"Building on @ amjith 's last specials refactor , this wraps up a lot of the specials.main file into a PGSpecial class , which makes it possible for multiple PGCli instances to coexist in the same python interpreter without interfering with each other through module level globals in pgspecial . While doing this I was also able to weaken some of the coupling between pgspecial , pgexecute , and pgcli . As before , special commands that do not manipulate state are defined by the ` @ special_command ` decorator , which stores metadata in the ` COMMANDS ` variable . During initialization of a new PGSpecial object , a _copy_ of ` COMMANDS ` is stored in the member variable ` commands ` . Further special method registration is done through the method PGSpecial.register , which of course modifies only the member variable , not the module one . One hesitation I had was where the code for ` \x ` and ` \timing ` belonged . Because they 're ultimately responsible for mutating the state of the cli application I moved them out of the specials package and into PGCli , in parallel to ` \c ` and ` \ # ` .",273.0
419,2015-06-23 02:24:51,2015-06-23 03:48:02,Added support for PGPASSWORD environment variable . Connect # 220 .,Addresses issue # 220 .,271.0
420,2015-06-22 22:42:05,2015-08-26 04:45:53,There is no autocompletion inside a named query .,"When inside the named query , suggestions do n't show up . ! [ named-query-no-autocomplete ] ( https : //cloud.githubusercontent.com/assets/637013/8294961/1df337e0-18f5-11e5-860e-5b47ae95dbe1.png ) Boo .",270.0
421,2015-06-22 16:25:35,2015-07-04 17:23:29,Started working on integration tests .,Copy of PR # 266 .,269.0
422,2015-06-22 03:54:08,2015-06-22 22:39:09,Amjith/named query docs,"Reviewer : @ j-bennet Closes # 264 # 265 When a user invokes ` \n ` and there are no saved queries , the documentation for that command will be printed . When a user makes a mistake like invoking ` \ns ` or ` \nd ` without giving it an argument , it will print the usage . This should help educate users about this awesome feature . : ) /cc @ brettatoms",268.0
423,2015-06-22 03:51:29,2015-06-22 21:26:45,Create a new error type for special command not found .,"Reviewer : @ darikg Simple change to raise a custom exception type when a special command is not found . Previously it used to raise KeyError , but this is not as explicit as I 'd like it to be .",267.0
424,2015-06-21 07:02:30,2015-07-02 04:52:04,Make the horizontal separator in expanded mode a constant length .,In expanded mode the record separator looks like this ` - [ RECORD 26 ] -- -- -- -- -- -- -- -- -- -- -- -- - ` . The number of dashes used to be calculated based on the longest value of a column . Now this is made a constant for two reasons . 1 . If a column has a really long value ( say a multi-line paragraph ) . The separator will look ridiculous which would make the expanded output useless . 2 . It is more performant to use a constant value instead of trying to iterate over the whole set of values just to determine the max length to use . Reviewer : @ macobo,262.0
425,2015-06-20 11:46:51,2015-06-21 06:41:55,add autocompletion for named queries,,260.0
426,2015-06-17 05:27:33,2015-06-18 05:18:38,Add \ # to manually refresh the completions .,Closes # 225 . This adds a new special command called ` \ # ` to refresh completions . Reviewer : @ j-bennet /cc @ darikg This is a testament to the idea of having register hooks for special commands . It was ridiculously easy to add this new command . Thank you for the idea . : ),259.0
427,2015-06-17 04:09:34,2015-06-22 18:55:53,"Do not escape the database names , since they clash with \c commands .","Database names should not be quoted even if they are keywords or have non-alphabets . Before this change database names with unicode characters were quoted . So when you try to change db , it will suggest ! [ 1__2_0_python_-__pgcli___users_amjith_dropbox_code_python_pgcli___tmux_ ] ( https : //cloud.githubusercontent.com/assets/49260/8199514/adf4db2a-146b-11e5-81d3-441e47f571f1.png ) But choosing the database name with the quotes will result in error . ! [ 1__2_0_python_-__pgcli___users_amjith_dropbox_code_python_pgcli___tmux__and_comparing_master___amjith_no-escape-db-names_ _dbcli_pgcli ] ( https : //cloud.githubusercontent.com/assets/49260/8199521/ce3cfaf2-146b-11e5-9d88-e4e04724950a.png ) So quoting database names is not a desired behavior . /cc @ darikg Can you review and merge ?",258.0
428,2015-06-14 16:39:32,2015-06-16 23:40:57,Amjith/specials decorator,"Created a new PR from the decorators branch . # # Description : This implements a new way of defining special commands using decorators as well as register_special_command ( ) hook . No more listing of all special commands in a dictionary . Instead functions that are decorated using a ` @ special_command ` is added to the commands dict automatically . Kinda like Flask , where you define the routes of your webapp using decorators . Also , no more separate ` COMMANDS ` and ` HIDDEN_COMMANDS ` , instead the values in the dictionary are a namedtuple called ` SpecialCommand ( ) ` which defines everything you need to know about a command . I think this is a much better approach . But I 'd love to hear your thoughts . If you 're satisfied with that approach , I 'll close this PR and open a new PR from that branch . /cc @ j-bennet & @ darikg",255.0
429,2015-06-05 06:28:04,2015-06-18 01:45:37,Implement fuzzy completion using regex .,"Reviewer : @ drocco007 This is an implementation of fuzzy completion ( or true subsequence matching ) for schemas/tables/columns/views . This is not enabled for keywords . Typing ` djms ` will match ` django_migrations ` . It is implemented as follows : When user types ` djms ` we create a regex pattern that looks like this ` ( d. * j. * m . * s ) ` and try to match against the collection . So ` django_migrations ` will be a positive match . In order to produce the relevant ordering in the suggestion menu , there are two ranking values used . 1 . Length of a matching group . 2 . Position of the first matching character . Here 's how it is used : Let 's say there are two tables ` django_migrations ` and ` misago_threads_post_mentions ` . Case 1 : If a user starts to type ` djm ` it will be converted to ` ( d. * j . * m ) ` , which will match ` django_migrations ` which is what we want . Case 2 : If a user types ` migr ` it will be ` ( m. * i. * g. * r . * ) ` which will match both tables and depending on the location of the table in the list it is possibel that ` misago_threads_post_mentions ` will be listed first , but the user clearly intended to match ` django_migrations ` since they typed ` migr ` . The ranking algo will first check the length of the matching group in this case for ` misago_threads_post_mentions ` the matching group will be ` misago_thr ` . For ` django_migrations ` the matching group will be ` migr ` . The rank is assigned by the length of the matching group . So ` django_migration ` wins . Another scenario : Let 's take two table ` django_migrations ` and ` migrations ` . If the user types ` migr ` , the matching group will be the same for both strings , so the tie breaker is the appearance of the first matching character . In this case ` migrations ` table will win and it will be suggested first . This was a fun feature to implement . : ) Looking forward to your feedback . ps : Thanks @ zoltu .",254.0
430,2015-05-31 14:01:06,2015-06-04 15:23:37,Upgrade to prompt_toolkit==0.38,"Upgrade to the newest version of prompt_toolkit . This should also fix the issue with slow pasting . Feel free to make changes to the pull request before merging . I 'm not sure how you are feeling about the circular reference between pgcli_bindings and the main class . It can be a weakref , but it does n't have to .",252.0
431,2015-05-31 07:12:13,2015-06-05 18:30:36,Make timing info human friendly .,A simple change to make the timing output more human friendly . Before : Reviewer : @ darikg,250.0
432,2015-05-30 19:55:48,2015-05-30 22:21:33,Simplify config file handling .,Reduce the complexity of config files . Reviewer : @ j-bennet,248.0
433,2015-05-28 14:35:08,2015-05-28 15:59:56,Fix error for ( \d < table_name > command ) if table has rules,"error like `` coercing to Unicode : need string or buffer , int found ''",246.0
434,2015-05-28 11:41:08,2015-05-29 13:51:36,replace configparser with configobj,,245.0
435,2015-05-27 16:05:40,2015-05-30 19:02:23,Saving named queries,This is the beginning of a patch for saving named queries in pgcli . Named queries allow you to save and re-execute a query with a short name . E.g . There 's a couple shortcoming that should probably be addressed before merging this PR : 1 . Queries are saved in ` ~/.pgcli ` . This destroys any formatting and comments in the config file . It could be fixed by either saving the queries in a separate file or replacing ` ConfigParser ` with ` ConfigObj ` which should preserve the formatting and comments . 2 . Autocomplete saved queries after entering ` \n ` and as you type . 3 . Tests,244.0
436,2015-05-25 06:42:41,2015-05-26 13:54:30,Update changelog for 0.17.0 release .,"I 'm prepping for a new release of pgcli . I 've updated the changelog . Can the @ dbcli/pgcli-core team please review the changes ? Leave a : +1 : if you 're satisfied . Ideally I 'd like to do the release by end of tomorrow . But I can also wait longer if you 'd like more time . Just let me know . BTW , we just merged the 100th PR to pgcli . Kudos to everyone who helped us make this project a success . : tada : : balloon :",242.0
437,2015-05-24 18:59:25,2015-05-25 00:00:43,Fix editor mode,It seems there was a leftover from prompt-toolkit migration .,241.0
438,2015-05-23 12:44:12,2015-05-24 08:45:20,Suggest datatypes,"1 . The following contexts now suggest datatypes : - ` SELECT foo : : < TAB > ` - ` CREATE TABLE foo ( bar < TAB > ` - ` CREATE FUNCTION foo ( bar < TAB > ` - ` ALTER TABLE foo ALTER COLUMN bar TYPE < TAB > ` 2 . The special command ` \dT ` is now supported , and suggests types ( but not tables ) Datatypes are suggested both from a hardcoded whitelist of builtin postgresql types , as well as user-defined custom types . Furthermore , since postgresql treats a table row as a form of composite type , table names are suggested in addition to data types . The whitelist I just typed from memory of datatypes I use frequently , and would appreciate feedback on what belongs there . ( Or we can just use all of them . ) You should be able to use ` \dT pg_catalog . * ` to list all of the built-in types .",240.0
439,2015-05-22 21:55:29,2015-05-22 22:36:09,` drop schema ` and ` create schema ` should suggest schemas,,239.0
440,2015-05-15 05:12:17,2015-05-16 03:21:33,Remove unnecessary finally clause .,@ j-bennet,234.0
441,2015-05-15 03:04:56,2015-05-15 04:30:35,Amjith/general cleanup,"Minor issues discovered while I was working on the mysql-cli which should be fixed in pgcli as well . - The test harness setup was done incorrectly . This should enable everyone who has postgres to run our tests without skipping . - Exceptions in a generator function are n't thrown right away , they 're only thrown when we consume the generator . Hence a new addition of try/except to suppress the exception and prevent crashing pgcli if one of the result sets had a error . - Minor efficiency improvement by moving the ` all_completion ` update into the for loop instead of a separate list comprehension . /cc @ drocco007 Can you review and merge ? I 'm going to start tagging individuals ( picked randomly ) to review PRs instead of tagging the entire core dev team .",233.0
442,2015-05-08 15:56:17,2015-05-09 14:52:19,Fix incorrect super ( ) calls,"From the “ not a problem now but could be later ” department , this PR is preventative maintenance to fix some incorrect calls to ` super ( ) ` . The spelling but you actually get a stack overflow . The first ` super ( ) ` call from ` C ` to ` B ` works as expected , but in ` B.report ( ) ` , when called from ` C ` , ` self.__class__ ` is ` C ` , so ` super ( self.__class__ , self ) ` == ` super ( C , self ) ` == ` B ` ! This is correct from a semantic point of view but almost certainly not what was intended ; the result is that ` B.report ( ) ` keeps calling itself recursively until stack space is exhausted .",231.0
443,2015-04-28 21:42:25,2015-05-07 21:46:25,fix broken suggestions after compound where clause,"Previously , 'SELECT \ * FROM foo WHERE ' correctly suggested columns , but 'SELECT \ * FROM foo WHERE bar = 1 AND ' incorrectly suggested keywords . This was due to the fact that sqlparse was grouping the entire where clause into a single Where token . This seems such a simple fix I feel like I 'm missing something ! Suggestions on any extra tests here would be appreciated",224.0
444,2015-04-28 02:28:39,2015-04-29 10:57:04,Have Tab autocomplete at cursor,Closes # 222,223.0
445,2015-04-22 15:52:59,2015-07-27 03:25:24,Support for psql environment variables,It 'd be awesome to use the ` PGPASSWORD= '' ... '' pgcli ` syntax like psql to set the connecting password http : //www.postgresql.org/docs/9.3/static/libpq-envars.html,220.0
446,2015-04-20 16:15:36,2015-04-24 06:14:56,Iryna 's Editor Command PR,This PR is a cleanup of # 213 to remove extraneous commits added in due to the repo move . I 've cleaned up the commit history . I should have waited to move the repo after merging all pending PRs . That was my bad . @ j-bennet Doe this look good ? I 'll review the changes and merge it in .,217.0
447,2015-04-19 05:56:05,2015-04-20 14:10:59,Update repo references .,@ dbcli/pgcli-core Can one of you review and merge ?,215.0
448,2015-04-18 01:45:34,2015-04-18 01:45:57,Add the ability to reconnect .,Closes # 196,210.0
449,2015-04-18 00:54:34,2015-04-19 03:13:05,Register the json handler only for PY2 .,"Closes # 201 . @ drocco007 Can you please verify this PR ? The json handler is trying to decode the incoming string into unicode based on the database encoding . But this is only required if we 're in Python 2 , because in Python 3 psycopg2 already converts the string to unicode . But I want to double check my understanding . The test case shown in # 201 clearly highlights the problem .",209.0
450,2015-04-17 04:11:13,2015-04-19 02:37:46,Support table completion for TRUNCATE,,208.0
451,2015-04-13 23:02:19,2015-04-15 18:09:53,Added to-be-implemented commands .,Added some commands yet-to-be implemented . Added `` unimplemented '' message if such a command is called . Reformatted help docstrings .,204.0
452,2015-04-13 01:33:48,2015-04-15 13:29:43,Completion search text matches user-defined entities anywhere in the name,"When searching for completions in smart completion mode , a potential suggestion of a user-specified name ( e.g . tables , functions , etc . ) is considered a match if the search text appears anywhere in the suggestion . Keywords , special commands , and built-in functions still use startswith matching . Closes # 193",202.0
453,2015-04-11 18:27:57,2015-04-15 04:57:55,Packaging : first cut of working deb and rpm build,,199.0
454,2015-04-11 13:56:52,2015-04-11 16:28:41,"Handle a ' , ' entered before any completions gracefully",Fixes # 197,198.0
455,2015-04-09 16:45:04,2015-04-15 00:07:28,Improve handling of pg_catalog in metadata,"Originally , tables and schemas starting with ` pg_ ` , as well as ` information_schema ` were not stored , under the assumption they would generate too many superfluous suggestions . This broke as soon as someone tried to manually add pg_catalog to the search path . # 192 Now , metadata is stored for all tables and schemas , and pg_catalog is correctly reported as being on the search_path , even though it is so implicitly . In order to prevent extraneous suggestions from ` pg_catalog ` , suggestions starting with ` pg_ ` are suppressed , unless the user has already typed ` pg_ ` , which seems like a reasonable compromise to me .",195.0
456,2015-04-06 22:40:35,2015-04-17 05:30:38,some join-related improvements,- fix some bugs where ` t1 JOIN t2 ... ` worked fine but ` t1 INNER JOIN t2 ... ` was broken - support ` t1 INNER JOIN t2 USING ( ` which suggests only columns in common,190.0
457,2015-04-05 20:43:36,2015-04-06 00:24:00,Suggest view names,Had this laying around from a while ago and realized today I never submitted it ! Closes # 39,187.0
458,2015-04-05 07:52:39,2015-04-05 21:30:28,display width character string with wcwidth,Thank you for your encouragement .,186.0
459,2015-03-24 16:39:01,2015-03-25 07:27:06,raise messages not displayed ( unless exception ),When using ` raise ` for debugging purposes the output is not shown in ` pgcli ` ( even if ` client_min_messages ` is set accordingly ) . Here 's an example using * * 0.16.2 * * :,177.0
460,2015-03-10 02:43:44,2015-03-11 05:08:55,Format Decimal values directly as strings,"The failure listed in the issue is rooted in how tabulate handles Decimal objects , which , at bottom , end up being rendered via I would normally avoid patching a vendored library like this , but this seems like the cleanest solution under the circumstances and matches previous fixes to a few other types . Closes # 169",172.0
461,2015-03-06 13:35:34,2015-03-09 00:50:23,Better handle schema qualifications in current word,"short version : fixes a bug where ` DROP TABLE schema_name. < TAB > ` and ` DROP FUNCTION schema_name. < TAB > ` would both suggest both tables and functions from schema_name . Previously , if the current word contained a period , ` suggest_type ` would parse text to the right of the period as ` word_before_cursor ` , so that characters to the left of the period were parsed as the final token . Then ` suggest_based_on_last_token ` would generate suggestions under the generic catch-all ` elif token_v.endswith ( '. ' ) ` . This means that , for example , ` DROP TABLE schema_name. < TAB > ` and ` DROP FUNCTION schema_name. < TAB > ` would each suggest both tables and functions from schema_name . This commit PR changes this behavior to include schema qualifications as part of word_before_cursor , so that ` suggest_based_on_last_token ` operates on the actual preceding token , not just the schema name . The schema name itself is parsed as an sqlparse Identifier , and passed as an extra argument to suggest_based_on_last_token . This allows each token value to handle dot-qualifications differently , and may eventually support things like function output arguments ` func ( ) .fieldname ` or custom types with ` arbitrarily.deep.nested.child.fields `",170.0
462,2015-03-01 02:11:08,2015-03-01 05:48:56,Interpret incoming JSON as a string instead of via json.loads,"Replace the default JSON ( and JSONB , if defined ) type casters with versions that handle the incoming data as strings instead of via json.loads . This fixes # 163 and makes JSON render the same way in pgcli as it does in psql . The typecaster uses the current connection 's encoding — which defaults to the database encoding — to interpret the incoming data ; the implementation should continue to behave correctly if someone ever adds the ability to change the client encoding to pgcli . I tested this against 9.3 and 9.4 servers ( yay Docker ! ) . Comments welcome . : )",165.0
463,2015-02-27 15:31:39,2015-02-28 16:56:22,Some small \special improvements,"- Move special-related suggestions out of ` suggest_based_on_last_token ` and into a new ` suggest_special ` method - Special commands do n't really obey sql syntax so this makes it easier to work around sqlparse - Have \d , \dt , and \dv suggest schema and table names - Add support for \df - \df suggests schema and function names - \dn suggests schema names",161.0
464,2015-02-24 17:47:41,2015-02-25 22:14:56,Add completion for CREATE WITH TEMPLATE,Closes # 156,158.0
465,2015-02-17 17:51:21,2015-02-18 22:17:45,Autocomplete custom function names,"This would suggest the names of functions create via ` CREATE FUNCTION ... ` It does n't get metadata from functions defined in the pg_catalog schema , which is where ` max ` , ` count ` , ` sum ` , et al . are defined . There 's over 2000 functions there so I thought it made sense to stick with the hardcoded whitelist approach currently used for those .",155.0
466,2015-02-12 22:32:58,2015-02-13 02:26:43,Get vi mode working,For https : //github.com/amjith/pgcli/issues/136,154.0
467,2015-02-12 16:30:43,2015-02-12 21:13:05,bugfix : \dt query should n't restrict schemas if schema qualifer supplied,this was also my fault !,152.0
468,2015-02-12 16:29:59,2015-02-12 21:14:08,bugfix : make tables query schema filter match schematas query,pgcli crashed for me today after making a new schema : This was my mistake from the schema PR,151.0
469,2015-02-09 11:59:19,2015-03-25 06:27:56,requset support : COPY command WITH subcommand options auto-completion,see http : //www.postgresql.org/docs/9.3/static/sql-copy.html,149.0
470,2015-02-01 14:08:26,2015-02-03 02:58:31,make \dt and \dv use verbose and pattern arguments,see # 82,144.0
471,2015-01-28 23:23:48,2015-01-29 18:24:53,Fix # 106 - autocompletion in multiple statements,,142.0
472,2015-01-24 03:22:03,2015-01-24 05:08:00,Minor PGCli API improvements,"I 've been slowly working on a pgcli autocompletion plugin for Sublime Text 3 , and found myself importing and copy/pasting a little more than I 'd like . This PR simply moves pgcompleter construction to PGCli . * * init * * , and adds a convenience method PGCli.get_completions ( text , cursor_position ) which delegates to self.completer.get_completions .",137.0
473,2015-01-22 13:19:10,2015-01-26 08:19:57,Can not handle multibyte characters ( ie . Japanese ),"It seems , that multibyte characters are not supported at all . The following example uses Japanese characters : With PSQL : You will receive the same error for every query , that has to deal with a table containing multibyte characters .",134.0
